,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
30,30,62,+28:59,65,MAISON Jérémy,23,FDJ,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
31,31,11,+0:48,176,CELANO Danilo,27,Italy,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
32,32,72,+34:59,27,TIRALONGO Paolo,39,Astana Pro Team,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
33,33,15,+1:10,22,CATALDO Dario,32,Astana Pro Team,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
34,34,26,+2:43,131,AMEZQUETA Julen,23,Wilier Triestina - Selle Italia,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
35,35,43,+11:20,36,ROSSKOPF Joey,27,BMC Racing Team,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
36,36,18,+1:55,12,BIDARD François,25,AG2R La Mondiale,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
37,37,14,+1:05,73,TORRES Rodolfo Andrés,30,Androni - Sidermec - Bottecchia,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
38,38,37,+7:24,66,MORABITO Steve,34,FDJ,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
39,39,6,+0:36,1,LANDA Mikel,27,Team Sky,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
40,40,42,+10:56,34,FRANKINY Kilian,23,BMC Racing Team,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
41,41,39,+10:01,64,LUDVIGSSON Tobias,26,FDJ,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
42,42,13,+1:02,14,DUPONT Hubert,36,AG2R La Mondiale,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
43,43,20,+2:01,121,CUNEGO Damiano,35,Nippo - Vini Fantini ,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
44,44,23,+2:12,101,PARDILLA Sergio,33,Caja Rural - Seguros RGA,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
45,45,45,+11:30,112,FOLIFOROV Alexander,25,Gazprom-RusVelo,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
46,46,29,+3:51,75,CATTANEO Mattia,26,Androni - Sidermec - Bottecchia,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
47,47,7,+0:39,52,CARTHY Hugh,22,Cannondale-Drapac Pro Cycling Team,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
48,48,41,+10:51,15,GASTAUER Ben,29,AG2R La Mondiale,,,4:56:38,tour-of-the-alps/2017/stage-4,2017
49,49,66,+30:18,77,BALLERINI Davide,22,Androni - Sidermec - Bottecchia,,,4:57:23,tour-of-the-alps/2017/stage-4,2017
50,50,54,+21:49,155,ORRICO Davide,27,Sangemini - MG.Kvis  ,,,4:57:39,tour-of-the-alps/2017/stage-4,2017
51,51,33,+5:06,51,BROWN Nathan,25,Cannondale-Drapac Pro Cycling Team,,,4:57:52,tour-of-the-alps/2017/stage-4,2017
52,52,57,+23:32,93,PIRAZZI Stefano,30,Bardiani - CSF,,,4:58:01,tour-of-the-alps/2017/stage-4,2017
53,53,48,+14:05,175,ZULLO Antonio,23,Italy,,,4:58:44,tour-of-the-alps/2017/stage-4,2017
54,54,44,+11:22,67,ROY Jérémy,33,FDJ,,,4:59:12,tour-of-the-alps/2017/stage-4,2017
55,55,49,+16:20,137,MARTÍNEZ Daniel Felipe,20,Wilier Triestina - Selle Italia,,,4:59:12,tour-of-the-alps/2017/stage-4,2017
56,56,38,+7:41,136,KOSHEVOY Ilia,26,Wilier Triestina - Selle Italia,,,4:59:12,tour-of-the-alps/2017/stage-4,2017
57,57,46,+13:30,74,FRAPPORTI Marco,32,Androni - Sidermec - Bottecchia,,,4:59:12,tour-of-the-alps/2017/stage-4,2017
58,58,70,+33:27,28,ZEITS Andrey,30,Astana Pro Team,,,5:00:22,tour-of-the-alps/2017/stage-4,2017
59,59,71,+34:11,174,GAROSIO Andrea,23,Italy,,,5:00:22,tour-of-the-alps/2017/stage-4,2017
60,60,97,+58:18,148,HABTOM Awet,19, Bike Aid,,,5:01:45,tour-of-the-alps/2017/stage-4,2017
61,61,40,+10:05,6,ELISSONDE Kenny,25,Team Sky,,,5:02:40,tour-of-the-alps/2017/stage-4,2017
62,62,53,+21:06,3,DEIGNAN Philip,33,Team Sky,,,5:03:47,tour-of-the-alps/2017/stage-4,2017
63,63,59,+27:20,98,ZARDINI Edoardo,27,Bardiani - CSF,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
64,64,52,+18:22,167,SCHÖNBERGER Sebastian,22,Tirol Cycling Team,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
65,65,91,+53:26,94,VELASCO Simone,21,Bardiani - CSF,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
66,66,55,+21:56,158,TOTÒ Paolo,26,Sangemini - MG.Kvis  ,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
67,67,61,+27:57,44,HERKLOTZ Silvio,22,BORA - hansgrohe,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
68,68,58,+26:08,172,AMICI Alberto,23,Italy,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
69,69,86,+48:39,108,ZABALA Josu,24,Caja Rural - Seguros RGA,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
70,70,80,+42:48,173,NATALI Matteo,22,Italy,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
71,71,76,+37:56,178,RAGGIO Luca,22,Italy,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
72,72,93,+55:46,115,ARSLANOV Ildar,23,Gazprom-RusVelo,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
73,73,47,+14:04,33,SENNI Manuel,25,BMC Racing Team,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
74,74,75,+37:26,165,KUEN Maximilian,24,Tirol Cycling Team,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
75,75,51,+17:25,91,ANDREETTA Simone,23,Bardiani - CSF,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
76,76,69,+33:13,97,STERBINI Simone,23,Bardiani - CSF,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
77,77,83,+43:23,124,BISOLTI Alessandro,32,Nippo - Vini Fantini ,,,5:04:27,tour-of-the-alps/2017/stage-4,2017
78,78,81,+43:10,141,HOLLER Nikodemus,25, Bike Aid,,,5:06:52,tour-of-the-alps/2017/stage-4,2017
79,79,88,+49:22,143,KANGANGI Suleiman,28, Bike Aid,,,5:11:21,tour-of-the-alps/2017/stage-4,2017
80,80,94,+57:45,133,POZZATO Filippo,35,Wilier Triestina - Selle Italia,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
81,81,89,+49:43,71,GAVAZZI Francesco,32,Androni - Sidermec - Bottecchia,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
82,82,85,+45:39,78,BONUSI Raffaello,25,Androni - Sidermec - Bottecchia,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
83,83,113,+1:10:27,153,GAFFURINI Nicola,27,Sangemini - MG.Kvis  ,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
84,84,90,+51:21,163,KRIZEK Matthias,28,Tirol Cycling Team,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
85,85,77,+38:18,122,BAGIOLI Nicola,22,Nippo - Vini Fantini ,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
86,86,104,+1:02:20,164,SALVADOR Enrico,22,Tirol Cycling Team,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
87,87,68,+32:44,53,DOMBROWSKI Joe,25,Cannondale-Drapac Pro Cycling Team,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
88,88,116,+1:12:37,85,KONING Peter,26,Aqua Blue Sport,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
89,89,65,+29:46,154,GAZZARA Michele,26,Sangemini - MG.Kvis  ,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
91,91,92,+54:20,162,FORTIN Filippo,28,Tirol Cycling Team,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
92,92,95,+57:45,171,NOCENTINI Rinaldo,39,Italy,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
93,93,73,+35:14,18,BÉRARD Julien,29,AG2R La Mondiale,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
94,94,84,+45:35,37,BOHLI Tom,23,BMC Racing Team,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
95,95,112,+1:06:10,117,BRUTT Pavel,35,Gazprom-RusVelo,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
96,96,96,+58:15,144,KIPKEMBOI Salim,18, Bike Aid,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
97,97,117,+1:12:37,84,FENN Andrew,26,Aqua Blue Sport,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
98,98,101,+1:01:10,95,WACKERMANN Luca,25,Bardiani - CSF,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
99,99,105,+1:02:20,113,KOZONTCHUK Dmitry,33,Gazprom-RusVelo,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
100,100,74,+36:27,104,SCHULTZ Nick,22,Caja Rural - Seguros RGA,,,5:12:36,tour-of-the-alps/2017/stage-4,2017
101,101,67,+30:41,2,BOSWELL Ian,26,Team Sky,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
102,102,98,+59:26,63,LE BON Johan,26,FDJ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
103,103,118,+1:15:20,151,BERNARDINI Simone,25,Sangemini - MG.Kvis  ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
104,104,109,+1:06:01,134,ZHUPA Eugert,27,Wilier Triestina - Selle Italia,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
105,105,128,+1:20:04,142,RUGG Timothy,31, Bike Aid,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
106,106,125,+1:19:46,86,WATSON Calvin,24,Aqua Blue Sport,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
107,107,122,+1:15:34,168,GAMPER Patrick,20,Tirol Cycling Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
108,108,133,+1:28:34,47,PELUCCHI Matteo,28,BORA - hansgrohe,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
109,109,114,+1:11:30,147,VAN ENGELEN Adne,24, Bike Aid,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
110,110,119,+1:15:20,123,BERLATO Giacomo,25,Nippo - Vini Fantini ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
111,111,134,+1:28:34,157,PRANDINI Paolo,20,Sangemini - MG.Kvis  ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
112,112,123,+1:19:42,156,SALVIETTI Niccolò,23,Sangemini - MG.Kvis  ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
113,113,107,+1:04:18,177,BASSO Leonardo,23,Italy,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
114,114,115,+1:11:38,25,MOSER Moreno,26,Astana Pro Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
115,115,102,+1:01:30,96,TONELLI Alessandro,24,Bardiani - CSF,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
116,116,106,+1:04:18,126,DE NEGRI Pier Paolo,30,Nippo - Vini Fantini ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
117,117,126,+1:19:47,114,BOEV Igor,27,Gazprom-RusVelo,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
118,118,129,+1:20:35,166,NDAYISENGA Valens,23,Tirol Cycling Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
119,119,79,+40:38,87,HOWARD Leigh,27,Aqua Blue Sport,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
120,120,103,+1:02:18,106,ARROYO David,37,Caja Rural - Seguros RGA,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
121,121,110,+1:06:01,62,BONNET William,34,FDJ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
122,122,78,+39:02,118,ROVNY Ivan,29,Gazprom-RusVelo,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
123,123,120,+1:15:20,88,IRVINE Martyn,31,Aqua Blue Sport,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
124,124,121,+1:15:20,116,NIKOLAEV Sergey,29,Gazprom-RusVelo,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
125,125,87,+49:10,4,KENNAUGH Peter,27,Team Sky,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
126,126,100,+1:00:39,24,BIZHIGITOV Zhandos,25,Astana Pro Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
127,127,130,+1:24:57,45,SELIG Rüdiger,28,BORA - hansgrohe,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
128,128,108,+1:04:50,48,SCHILLINGER Andreas,33,BORA - hansgrohe,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
129,129,124,+1:19:42,145,BICHLMANN Daniel,28, Bike Aid,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
130,130,111,+1:06:05,161,SCHWARZ Lucas,24,Tirol Cycling Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
131,131,127,+1:19:55,146,SCHÄFER Timo,34, Bike Aid,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
132,132,99,+1:00:28,127,ITO Masakazu,28,Nippo - Vini Fantini ,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
133,133,131,+1:25:02,41,ACKERMANN Pascal,23,BORA - hansgrohe,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
134,134,132,+1:25:02,56,CLARKE Will,32,Cannondale-Drapac Pro Cycling Team,,,5:15:19,tour-of-the-alps/2017/stage-4,2017
