,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
19,19,16,+3:58,26,SÁNCHEZ Luis León,33,Astana Pro Team,,,5:14:56,tour-of-the-alps/2017/stage-5,2017
20,20,14,+2:38,52,CARTHY Hugh,22,Cannondale-Drapac Pro Cycling Team,,,5:14:56,tour-of-the-alps/2017/stage-5,2017
21,21,39,+25:02,158,TOTÒ Paolo,26,Sangemini - MG.Kvis  ,,,5:16:03,tour-of-the-alps/2017/stage-5,2017
22,22,30,+14:52,36,ROSSKOPF Joey,27,BMC Racing Team,,,5:16:29,tour-of-the-alps/2017/stage-5,2017
23,23,41,+26:22,155,ORRICO Davide,27,Sangemini - MG.Kvis  ,,,5:17:30,tour-of-the-alps/2017/stage-5,2017
24,24,20,+6:42,128,SANTAROMITA Ivan,32,Nippo - Vini Fantini ,,,5:17:36,tour-of-the-alps/2017/stage-5,2017
25,25,23,+6:53,132,BUSATO Matteo,29,Wilier Triestina - Selle Italia,,,5:17:36,tour-of-the-alps/2017/stage-5,2017
26,26,21,+6:42,76,MASNADA Fausto,23,Androni - Sidermec - Bottecchia,,,5:17:36,tour-of-the-alps/2017/stage-5,2017
27,27,24,+8:33,135,GODOY Yonder,24,Wilier Triestina - Selle Italia,,,5:17:36,tour-of-the-alps/2017/stage-5,2017
28,28,37,+21:05,137,MARTÍNEZ Daniel Felipe,20,Wilier Triestina - Selle Italia,,,5:17:42,tour-of-the-alps/2017/stage-5,2017
29,29,26,+12:09,66,MORABITO Steve,34,FDJ,,,5:17:42,tour-of-the-alps/2017/stage-5,2017
30,30,29,+14:48,64,LUDVIGSSON Tobias,26,FDJ,,,5:17:44,tour-of-the-alps/2017/stage-5,2017
31,31,31,+15:38,15,GASTAUER Ben,29,AG2R La Mondiale,,,5:17:44,tour-of-the-alps/2017/stage-5,2017
32,32,22,+6:42,12,BIDARD François,25,AG2R La Mondiale,,,5:17:44,tour-of-the-alps/2017/stage-5,2017
33,33,43,+27:40,3,DEIGNAN Philip,33,Team Sky,,,5:19:31,tour-of-the-alps/2017/stage-5,2017
34,34,34,+18:04,112,FOLIFOROV Alexander,25,Gazprom-RusVelo,,,5:19:31,tour-of-the-alps/2017/stage-5,2017
35,35,49,+35:28,23,CHERNETSKI Sergei,27,Astana Pro Team,,,5:20:43,tour-of-the-alps/2017/stage-5,2017
36,36,58,+46:55,104,SCHULTZ Nick,22,Caja Rural - Seguros RGA,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
37,37,75,+1:08:46,148,HABTOM Awet,19, Bike Aid,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
38,38,33,+16:20,13,CHEVRIER Clément,24,AG2R La Mondiale,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
39,39,25,+11:38,22,CATALDO Dario,32,Astana Pro Team,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
40,40,27,+13:12,17,MONTAGUTI Matteo,33,AG2R La Mondiale,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
41,41,86,+1:20:55,153,GAFFURINI Nicola,27,Sangemini - MG.Kvis  ,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
42,42,44,+27:44,152,BONGIORNO Francesco Manuel,26,Sangemini - MG.Kvis  ,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
43,43,38,+21:50,67,ROY Jérémy,33,FDJ,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
44,44,28,+14:19,75,CATTANEO Mattia,26,Androni - Sidermec - Bottecchia,,,5:23:25,tour-of-the-alps/2017/stage-5,2017
45,45,35,+20:38,6,ELISSONDE Kenny,25,Team Sky,,,5:23:30,tour-of-the-alps/2017/stage-5,2017
46,46,54,+42:51,107,PRADES Eduard,29,Caja Rural - Seguros RGA,,,5:26:11,tour-of-the-alps/2017/stage-5,2017
47,47,50,+35:34,125,FILOSI Iuri,25,Nippo - Vini Fantini ,,,5:26:11,tour-of-the-alps/2017/stage-5,2017
48,48,36,+20:47,102,FERRARI Fabricio,31,Caja Rural - Seguros RGA,,,5:27:19,tour-of-the-alps/2017/stage-5,2017
49,49,84,+1:16:40,106,ARROYO David,37,Caja Rural - Seguros RGA,,,5:27:19,tour-of-the-alps/2017/stage-5,2017
50,50,76,+1:08:59,94,VELASCO Simone,21,Bardiani - CSF,,,5:28:30,tour-of-the-alps/2017/stage-5,2017
51,51,42,+26:29,34,FRANKINY Kilian,23,BMC Racing Team,,,5:28:30,tour-of-the-alps/2017/stage-5,2017
52,52,69,+59:01,124,BISOLTI Alessandro,32,Nippo - Vini Fantini ,,,5:28:35,tour-of-the-alps/2017/stage-5,2017
53,53,64,+53:56,122,BAGIOLI Nicola,22,Nippo - Vini Fantini ,,,5:28:35,tour-of-the-alps/2017/stage-5,2017
54,54,55,+44:41,65,MAISON Jérémy,23,FDJ,,,5:28:39,tour-of-the-alps/2017/stage-5,2017
55,55,94,+1:28:51,147,VAN ENGELEN Adne,24, Bike Aid,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
56,56,47,+30:51,74,FRAPPORTI Marco,32,Androni - Sidermec - Bottecchia,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
57,57,56,+44:41,98,ZARDINI Edoardo,27,Bardiani - CSF,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
58,58,60,+47:07,154,GAZZARA Michele,26,Sangemini - MG.Kvis  ,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
59,59,62,+51:32,174,GAROSIO Andrea,23,Italy,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
60,60,48,+31:26,175,ZULLO Antonio,23,Italy,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
61,61,63,+52:20,27,TIRALONGO Paolo,39,Astana Pro Team,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
62,62,57,+45:18,44,HERKLOTZ Silvio,22,BORA - hansgrohe,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
63,63,59,+46:58,42,BÁRTA Jan,32,BORA - hansgrohe,,,5:30:18,tour-of-the-alps/2017/stage-5,2017
64,64,40,+25:06,136,KOSHEVOY Ilia,26,Wilier Triestina - Selle Italia,,,5:30:22,tour-of-the-alps/2017/stage-5,2017
65,65,81,+1:13:11,115,ARSLANOV Ildar,23,Gazprom-RusVelo,,,5:30:22,tour-of-the-alps/2017/stage-5,2017
66,66,51,+41:00,93,PIRAZZI Stefano,30,Bardiani - CSF,,,5:30:25,tour-of-the-alps/2017/stage-5,2017
67,67,73,+1:04:17,87,HOWARD Leigh,27,Aqua Blue Sport,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
68,68,101,+1:38:59,123,BERLATO Giacomo,25,Nippo - Vini Fantini ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
69,69,89,+1:25:09,96,TONELLI Alessandro,24,Bardiani - CSF,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
70,70,53,+42:01,167,SCHÖNBERGER Sebastian,22,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
71,71,52,+41:04,91,ANDREETTA Simone,23,Bardiani - CSF,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
72,72,91,+1:27:57,126,DE NEGRI Pier Paolo,30,Nippo - Vini Fantini ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
73,73,67,+57:06,28,ZEITS Andrey,30,Astana Pro Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
74,74,110,+1:52:13,157,PRANDINI Paolo,20,Sangemini - MG.Kvis  ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
75,75,45,+27:48,111,FIRSANOV Sergey,34,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
76,76,106,+1:43:26,114,BOEV Igor,27,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
77,77,102,+1:38:59,151,BERNARDINI Simone,25,Sangemini - MG.Kvis  ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
78,78,83,+1:15:00,163,KRIZEK Matthias,28,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
79,79,68,+58:53,18,BÉRARD Julien,29,AG2R La Mondiale,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
80,80,85,+1:17:59,162,FORTIN Filippo,28,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
81,81,70,+1:01:05,165,KUEN Maximilian,24,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
82,82,80,+1:13:01,143,KANGANGI Suleiman,28, Bike Aid,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
83,83,92,+1:27:57,177,BASSO Leonardo,23,Italy,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
84,84,72,+1:02:41,118,ROVNY Ivan,29,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
85,85,61,+49:47,172,AMICI Alberto,23,Italy,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
86,86,97,+1:29:44,161,SCHWARZ Lucas,24,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
87,87,82,+1:13:22,71,GAVAZZI Francesco,32,Androni - Sidermec - Bottecchia,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
88,88,78,+1:09:18,78,BONUSI Raffaello,25,Androni - Sidermec - Bottecchia,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
89,89,95,+1:29:40,134,ZHUPA Eugert,27,Wilier Triestina - Selle Italia,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
90,90,98,+1:29:49,117,BRUTT Pavel,35,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
91,91,104,+1:43:21,156,SALVIETTI Niccolò,23,Sangemini - MG.Kvis  ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
92,92,74,+1:06:27,173,NATALI Matteo,22,Italy,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
93,93,71,+1:01:35,178,RAGGIO Luca,22,Italy,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
94,94,96,+1:29:40,62,BONNET William,34,FDJ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
95,95,77,+1:09:14,37,BOHLI Tom,23,BMC Racing Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
96,96,79,+1:12:18,108,ZABALA Josu,24,Caja Rural - Seguros RGA,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
97,97,88,+1:24:18,24,BIZHIGITOV Zhandos,25,Astana Pro Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
98,98,87,+1:23:05,63,LE BON Johan,26,FDJ,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
99,99,107,+1:44:14,166,NDAYISENGA Valens,23,Tirol Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
100,100,108,+1:48:41,41,ACKERMANN Pascal,23,BORA - hansgrohe,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
101,101,100,+1:36:16,84,FENN Andrew,26,Aqua Blue Sport,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
102,102,99,+1:36:16,85,KONING Peter,26,Aqua Blue Sport,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
103,103,103,+1:38:59,116,NIKOLAEV Sergey,29,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
104,104,46,+28:45,51,BROWN Nathan,25,Cannondale-Drapac Pro Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
105,105,65,+56:23,53,DOMBROWSKI Joe,25,Cannondale-Drapac Pro Cycling Team,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
106,106,105,+1:43:21,145,BICHLMANN Daniel,28, Bike Aid,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
107,107,66,+56:52,97,STERBINI Simone,23,Bardiani - CSF,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
108,108,90,+1:25:59,113,KOZONTCHUK Dmitry,33,Gazprom-RusVelo,,,5:36:36,tour-of-the-alps/2017/stage-5,2017
109,109,109,+1:48:48,45,SELIG Rüdiger,28,BORA - hansgrohe,,,5:36:48,tour-of-the-alps/2017/stage-5,2017
110,110,93,+1:28:41,48,SCHILLINGER Andreas,33,BORA - hansgrohe,,,5:36:48,tour-of-the-alps/2017/stage-5,2017
