,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
25,25,25,+1:28,73,OSORIO Alejandro,20,Nippo Vini Fantini Faizanè,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
26,26,26,+1:28,97,GAVAZZI Francesco,34,Androni Giocattoli - Sidermec,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
27,27,27,+1:28,66,MAISON Jérémy,25,Team Arkéa Samsic,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
28,28,28,+1:28,86,QUINTERO Carlos,33,Manzana Postobon,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
29,29,29,+1:28,23,CATALDO Dario,34,Astana Pro Team,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
30,30,30,+1:28,95,MASNADA Fausto,25,Androni Giocattoli - Sidermec,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
31,31,31,+1:28,43,SHILOV Sergey,31,Gazprom-RusVelo,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
32,32,32,+1:28,116,SAVINI Daniel,21,Bardiani - CSF,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
33,33,33,+1:28,64,GESBERT Élie,23,Team Arkéa Samsic,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
34,34,34,+1:28,135,VELASCO Simone,23,Neri Sottoli - Selle Italia - KTM,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
35,35,35,+1:28,32,BIDARD François,27,AG2R La Mondiale,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
36,36,36,+1:28,115,ROMANO Francesco,21,Bardiani - CSF,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
37,37,37,+1:28,163,DOUBLE Paul,22,Team Colpack,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
38,38,38,+1:28,72,SANTAROMITA Ivan,34,Nippo Vini Fantini Faizanè,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
39,39,39,+1:28,22,BOARO Manuele,32,Astana Pro Team,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
40,40,40,+1:28,14,POLJAŃSKI Paweł,28,BORA - hansgrohe,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
41,41,41,+1:28,91,BISOLTI Alessandro,34,Androni Giocattoli - Sidermec,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
42,42,42,+1:28,81,REYES Aldemar,24,Manzana Postobon,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
43,43,43,+1:28,4,GAROSIO Andrea,25,Bahrain Merida,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
44,44,44,+1:28,103,AMEZQUETA Julen,25,Caja Rural - Seguros RGA,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
45,45,45,+1:28,34,DUPONT Hubert,38,AG2R La Mondiale,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
46,46,46,+1:28,5,NIBALI Antonio,26,Bahrain Merida,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
47,47,47,+1:28,92,BUSATO Matteo,31,Androni Giocattoli - Sidermec,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
48,48,48,+1:28,33,BOUCHARD Geoffrey,27,AG2R La Mondiale,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
49,49,49,+1:28,45,RYBALKIN Aleksey,25,Gazprom-RusVelo,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
50,50,50,+1:28,83,GARCÍA Jhojan,21,Manzana Postobon,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
51,51,51,+1:28,121,BIZKARRA Mikel,29,Euskadi Basque Country - Murias,,,3:32:06,tour-of-the-alps/2019/stage-1,2019
52,52,52,+1:54,176,RABITSCH Stephan,27,Team Felbermayr - Simplon Wels ,,,3:32:32,tour-of-the-alps/2019/stage-1,2019
53,53,53,+1:54,157,ZIMMERMANN Georg,21,Tirol KTM Cycling Team,,,3:32:32,tour-of-the-alps/2019/stage-1,2019
54,54,54,+1:56,187,ZURLO Federico,25,Giotti Victoria - Palomar,,,3:32:34,tour-of-the-alps/2019/stage-1,2019
55,55,55,+1:56,152,DALLA VALLE Nicolas,21,Tirol KTM Cycling Team,,,3:32:34,tour-of-the-alps/2019/stage-1,2019
56,56,56,+1:59,172,BRKIC Benjamin,22,Team Felbermayr - Simplon Wels ,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
57,57,57,+1:59,147,DÍAZ José Manuel,24,Team Vorarlberg Santic,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
58,58,58,+1:59,67,MOINARD Amaël,37,Team Arkéa Samsic,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
59,59,59,+1:59,35,GASTAUER Ben,31,AG2R La Mondiale,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
60,60,60,+1:59,44,NYCH Artem,24,Gazprom-RusVelo,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
61,61,61,+1:59,137,ZARDINI Edoardo,29,Neri Sottoli - Selle Italia - KTM,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
62,62,62,+1:59,133,RAGGIO Luca,24,Neri Sottoli - Selle Italia - KTM,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
63,63,63,+1:59,46,ROVNY Ivan,31,Gazprom-RusVelo,,,3:32:37,tour-of-the-alps/2019/stage-1,2019
64,64,64,+2:16,111,WACKERMANN Luca,27,Bardiani - CSF,,,3:32:54,tour-of-the-alps/2019/stage-1,2019
65,65,65,+2:25,114,ORSINI Umberto,24,Bardiani - CSF,,,3:33:03,tour-of-the-alps/2019/stage-1,2019
66,66,66,+2:25,113,COVILI Luca,22,Bardiani - CSF,,,3:33:03,tour-of-the-alps/2019/stage-1,2019
67,67,67,+4:15,143,BANZER Gordian,22,Team Vorarlberg Santic,,,3:34:53,tour-of-the-alps/2019/stage-1,2019
68,68,68,+4:15,145,STÜSSI Colin,25,Team Vorarlberg Santic,,,3:34:53,tour-of-the-alps/2019/stage-1,2019
69,69,69,+4:15,2,AGNOLI Valerio,34,Bahrain Merida,,,3:34:53,tour-of-the-alps/2019/stage-1,2019
70,70,70,+4:15,166,ROCCHETTI Filippo,23,Team Colpack,,,3:34:53,tour-of-the-alps/2019/stage-1,2019
71,71,71,+4:15,173,KRIZEK Matthias,30,Team Felbermayr - Simplon Wels ,,,3:34:53,tour-of-the-alps/2019/stage-1,2019
72,72,72,+5:10,154,GAMPER Patrick,22,Tirol KTM Cycling Team,,,3:35:48,tour-of-the-alps/2019/stage-1,2019
73,73,73,+5:44,156,WILDAUER Markus,20,Tirol KTM Cycling Team,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
74,74,74,+5:44,85,SUAZA Bernardo,26,Manzana Postobon,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
75,75,75,+5:44,193,CACCIOTTI Andrea,22,Italy,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
76,76,76,+5:44,196,GRODZICKI Cezary,23,Italy,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
77,77,77,+5:44,87,OSORIO Juan Felipe,24,Manzana Postobon,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
78,78,78,+5:44,171,BAJC Andi,30,Team Felbermayr - Simplon Wels ,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
79,79,79,+5:44,174,LEHNER Daniel,25,Team Felbermayr - Simplon Wels ,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
80,80,80,+5:44,141,SCHELLING Patrick,28,Team Vorarlberg Santic,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
81,81,81,+5:44,162,BOTTA Davide,22,Team Colpack,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
82,82,82,+5:44,146,KUEN Maximilian,26,Team Vorarlberg Santic,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
83,83,83,+5:44,25,GREGAARD Jonas,22,Astana Pro Team,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
84,84,84,+5:44,195,CORRADINI Michele,23,Italy,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
85,85,85,+5:44,54,PUCCIO Salvatore,29,Team Sky,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
86,86,86,+5:44,74,ACOSTA Ruben Dario,22,Nippo Vini Fantini Faizanè,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
87,87,87,+5:44,197,TIZZA Marco,27,Italy,,,3:36:22,tour-of-the-alps/2019/stage-1,2019
88,88,88,+6:36,186,VULCAN Denis Marian,19,Giotti Victoria - Palomar,,,3:37:14,tour-of-the-alps/2019/stage-1,2019
89,89,89,+6:36,182,DIMA Emil,22,Giotti Victoria - Palomar,,,3:37:14,tour-of-the-alps/2019/stage-1,2019
90,90,90,+7:53,126,BARCELÓ Fernando,23,Euskadi Basque Country - Murias,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
91,91,91,+7:53,63,FEILLU Brice,33,Team Arkéa Samsic,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
92,92,92,+7:53,124,LÓPEZ-CÓZAR Juan Antonio,24,Euskadi Basque Country - Murias,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
93,93,93,+7:53,131,BONGIORNO Francesco Manuel,28,Neri Sottoli - Selle Italia - KTM,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
94,94,94,+7:53,61,LE ROUX Romain,26,Team Arkéa Samsic,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
95,95,95,+7:53,12,BODNAR Maciej,34,BORA - hansgrohe,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
96,96,96,+7:53,167,TONIATTI Andrea,26,Team Colpack,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
97,97,97,+7:53,192,TAROZZI Manuele,20,Italy,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
98,98,98,+7:53,47,KOBERNYAK Evgeny,24,Gazprom-RusVelo,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
99,99,99,+7:53,136,VISCONTI Giovanni,36,Neri Sottoli - Selle Italia - KTM,,,3:38:31,tour-of-the-alps/2019/stage-1,2019
100,100,100,+8:18,123,BAGÜES Aritz,29,Euskadi Basque Country - Murias,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
101,101,101,+8:18,102,GONZÁLEZ David,23,Caja Rural - Seguros RGA,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
102,102,102,+8:18,106,NICOLAU Joel,21,Caja Rural - Seguros RGA,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
103,103,103,+8:18,75,CIMA Damiano,25,Nippo Vini Fantini Faizanè,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
104,104,104,+8:18,76,BAGIOLI Nicola,24,Nippo Vini Fantini Faizanè,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
105,105,105,+8:18,165,GARAVAGLIA Giacomo,22,Team Colpack,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
106,106,106,+8:18,15,SAGAN Juraj,30,BORA - hansgrohe,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
107,107,107,+8:18,82,AMADOR Juan José,21,Manzana Postobon,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
108,108,108,+8:18,17,SELIG Rüdiger,30,BORA - hansgrohe,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
109,109,109,+8:18,151,BAYER Tobias,19,Tirol KTM Cycling Team,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
110,110,110,+8:18,155,RIVI Samuele,20,Tirol KTM Cycling Team,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
111,111,111,+8:18,144,GEISMAYR Daniel,29,Team Vorarlberg Santic,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
112,112,112,+8:18,164,DURANTI Jalel,25,Team Colpack,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
113,113,113,+8:18,42,SHALUNOV Evgeny,27,Gazprom-RusVelo,,,3:38:56,tour-of-the-alps/2019/stage-1,2019
114,114,114,+12:08,153,EL GOUZI Omar,19,Tirol KTM Cycling Team,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
115,115,125,+12:18,175,MANGERTSEDER Matthias,20,Team Felbermayr - Simplon Wels ,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
116,116,115,+12:08,177,KIERNER Florian,19,Team Felbermayr - Simplon Wels ,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
117,117,116,+12:08,184,ONESTI Emanuele,23,Giotti Victoria - Palomar,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
118,118,117,+12:08,185,STERBINI Simone,25,Giotti Victoria - Palomar,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
119,119,118,+12:08,105,CUADROS Álvaro,24,Caja Rural - Seguros RGA,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
120,120,119,+12:08,127,SAMITIER Sergio,23,Euskadi Basque Country - Murias,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
121,121,120,+12:08,122,UDONDO Gotzon,25,Euskadi Basque Country - Murias,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
122,122,121,+12:08,3,WANG Meiyin,30,Bahrain Merida,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
123,123,122,+12:08,84,JARAMILLO Daniel,28,Manzana Postobon,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
124,124,123,+12:08,117,SENNI Manuel,27,Bardiani - CSF,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
125,125,124,+12:08,194,SANTORO Antonio,29,Italy,,,3:42:46,tour-of-the-alps/2019/stage-1,2019
126,126,126,+15:50,181,JITARU Ciprian,18,Giotti Victoria - Palomar,,,3:46:28,tour-of-the-alps/2019/stage-1,2019
127,127,127,+15:50,56,BASSO Leonardo,25,Team Sky,,,3:46:28,tour-of-the-alps/2019/stage-1,2019
128,128,128,+15:50,183,DOBRE Vlad-nicolae,23,Giotti Victoria - Palomar,,,3:46:28,tour-of-the-alps/2019/stage-1,2019
129,129,129,+15:50,71,MOSER Moreno,28,Nippo Vini Fantini Faizanè,,,3:46:28,tour-of-the-alps/2019/stage-1,2019
