,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
32,32,25,+1:21,63,DEIGNAN Philip,30,Team Sky,,,4:27:10,tour-of-the-alps/2014/stage-2,2014
33,33,29,+1:39,97,PANTANO Jarlinson,25,Team Colombia,,,4:27:10,tour-of-the-alps/2014/stage-2,2014
34,34,37,+2:06,75,GODOY Yonder,21,Androni Giocattoli - Venezuela,,,4:27:25,tour-of-the-alps/2014/stage-2,2014
35,35,27,+1:32,153,DE LA CRUZ David,24,Team NetApp – Endura,,,4:27:25,tour-of-the-alps/2014/stage-2,2014
36,36,35,+1:55,136,MONSALVE Yonathan,24,Neri Sottoli,,,4:27:25,tour-of-the-alps/2014/stage-2,2014
37,37,34,+1:49,3,AGNOLI Valerio,29,Astana Pro Team,,,4:27:28,tour-of-the-alps/2014/stage-2,2014
38,38,31,+1:43,41,BASSO Ivan,36,Cannondale ,,,4:27:28,tour-of-the-alps/2014/stage-2,2014
39,39,40,+2:17,77,FACCHINI Patrick,26,Androni Giocattoli - Venezuela,,,4:27:36,tour-of-the-alps/2014/stage-2,2014
40,40,36,+2:06,115,RUTKIEWICZ Marek,32,CCC Polsat Polkowice,,,4:27:38,tour-of-the-alps/2014/stage-2,2014
41,41,44,+2:49,103,TXURRUKA Amets,31,Caja Rural - Seguros RGA,,,4:28:09,tour-of-the-alps/2014/stage-2,2014
42,42,41,+2:31,27,SZMYD Sylwester,36,Movistar Team,,,4:28:17,tour-of-the-alps/2014/stage-2,2014
43,43,42,+2:32,48,FORMOLO Davide,21,Cannondale ,,,4:28:17,tour-of-the-alps/2014/stage-2,2014
44,44,45,+2:57,82,PIRAZZI Stefano,27,Bardiani - CSF Pro Team,,,4:28:17,tour-of-the-alps/2014/stage-2,2014
45,45,46,+2:57,105,GARCÍA Marcos,27,Caja Rural - Seguros RGA,,,4:28:17,tour-of-the-alps/2014/stage-2,2014
46,46,43,+2:36,61,WIGGINS Bradley,33,Team Sky,,,4:28:25,tour-of-the-alps/2014/stage-2,2014
47,47,49,+3:20,74,SELLA Emanuele,33,Androni Giocattoli - Venezuela,,,4:28:39,tour-of-the-alps/2014/stage-2,2014
48,48,47,+3:09,117,TACIAK Mateusz,29,CCC Polsat Polkowice,,,4:28:41,tour-of-the-alps/2014/stage-2,2014
49,49,48,+3:20,62,CATALDO Dario,29,Team Sky,,,4:29:09,tour-of-the-alps/2014/stage-2,2014
50,50,50,+3:39,132,TABORRE Fabio,28,Neri Sottoli,,,4:29:09,tour-of-the-alps/2014/stage-2,2014
51,51,51,+4:09,7,TIRALONGO Paolo,36,Astana Pro Team,,,4:29:48,tour-of-the-alps/2014/stage-2,2014
52,52,54,+4:35,135,FAILLI Francesco,30,Neri Sottoli,,,4:30:05,tour-of-the-alps/2014/stage-2,2014
53,53,57,+4:46,72,ZILIOLI Gianfranco,24,Androni Giocattoli - Venezuela,,,4:30:05,tour-of-the-alps/2014/stage-2,2014
54,54,56,+4:46,78,TALIANI Alessio,23,Androni Giocattoli - Venezuela,,,4:30:05,tour-of-the-alps/2014/stage-2,2014
55,55,53,+4:33,112,OWSIAN Łukasz,24,CCC Polsat Polkowice,,,4:30:05,tour-of-the-alps/2014/stage-2,2014
56,56,61,+5:22,64,BOSWELL Ian,23,Team Sky,,,4:30:05,tour-of-the-alps/2014/stage-2,2014
57,57,55,+4:36,34,CONTI Valerio,21,Lampre - Merida,,,4:30:11,tour-of-the-alps/2014/stage-2,2014
58,58,52,+4:24,155,KÖNIG Leopold,26,Team NetApp – Endura,,,4:30:17,tour-of-the-alps/2014/stage-2,2014
59,59,59,+5:21,85,DE IESO Donato,25,Bardiani - CSF Pro Team,,,4:30:41,tour-of-the-alps/2014/stage-2,2014
60,60,60,+5:21,87,LOCATELLI Stefano,25,Bardiani - CSF Pro Team,,,4:30:41,tour-of-the-alps/2014/stage-2,2014
61,61,64,+5:48,6,ZEITS Andrey,27,Astana Pro Team,,,4:31:16,tour-of-the-alps/2014/stage-2,2014
62,62,58,+5:18,53,BOOKWALTER Brent,30,BMC Racing Team,,,4:31:16,tour-of-the-alps/2014/stage-2,2014
63,63,62,+5:45,156,CAMAÑO Iker,35,Team NetApp – Endura,,,4:31:38,tour-of-the-alps/2014/stage-2,2014
64,64,65,+5:56,44,MOSER Moreno,23,Cannondale ,,,4:31:41,tour-of-the-alps/2014/stage-2,2014
65,65,63,+5:48,154,HUZARSKI Bartosz,33,Team NetApp – Endura,,,4:31:41,tour-of-the-alps/2014/stage-2,2014
66,66,67,+7:04,46,SALERNO Cristiano,29,Cannondale ,,,4:31:53,tour-of-the-alps/2014/stage-2,2014
67,67,80,+9:00,113,HONKISZ Adrian,26,CCC Polsat Polkowice,,,4:31:59,tour-of-the-alps/2014/stage-2,2014
68,68,76,+8:15,25,QUINTANA Dayer,21,Movistar Team,,,4:32:28,tour-of-the-alps/2014/stage-2,2014
69,69,66,+7:00,126,TEKLEHAIMANOT Daniel,25,MTN - Qhubeka,,,4:32:28,tour-of-the-alps/2014/stage-2,2014
70,70,69,+7:17,36,XU Gang,30,Lampre - Merida,,,4:32:34,tour-of-the-alps/2014/stage-2,2014
71,71,70,+7:31,76,RODRÍGUEZ Jackson,29,Androni Giocattoli - Venezuela,,,4:32:50,tour-of-the-alps/2014/stage-2,2014
72,72,68,+7:13,152,BENEDETTI Cesare,26,Team NetApp – Endura,,,4:33:06,tour-of-the-alps/2014/stage-2,2014
73,73,71,+7:34,118,MATYSIAK Bartłomiej,29,CCC Polsat Polkowice,,,4:33:06,tour-of-the-alps/2014/stage-2,2014
74,74,72,+7:42,14,BOUET Maxime,27,AG2R La Mondiale,,,4:33:06,tour-of-the-alps/2014/stage-2,2014
75,75,90,+9:35,102,MOLINA Antonio,23,Caja Rural - Seguros RGA,,,4:33:16,tour-of-the-alps/2014/stage-2,2014
76,76,77,+8:20,138,CONTI Samuele,22,Neri Sottoli,,,4:33:20,tour-of-the-alps/2014/stage-2,2014
77,77,73,+8:01,96,QUINTERO Carlos,28,Team Colombia,,,4:33:32,tour-of-the-alps/2014/stage-2,2014
78,78,75,+8:12,137,CECCHINEL Giorgio,24,Neri Sottoli,,,4:33:42,tour-of-the-alps/2014/stage-2,2014
79,79,74,+8:06,24,MALORI Adriano,26,Movistar Team,,,4:33:52,tour-of-the-alps/2014/stage-2,2014
80,80,78,+8:45,81,BATTAGLIN Enrico,24,Bardiani - CSF Pro Team,,,4:33:52,tour-of-the-alps/2014/stage-2,2014
81,81,79,+8:48,35,DODI Luca,26,Lampre - Merida,,,4:33:57,tour-of-the-alps/2014/stage-2,2014
82,82,86,+9:18,33,SERPA José Rodolfo,35,Lampre - Merida,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
83,83,89,+9:33,106,PIEDRA Antonio,28,Caja Rural - Seguros RGA,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
84,84,81,+9:04,65,PUCCIO Salvatore,24,Team Sky,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
85,85,83,+9:08,43,CARUSO Damiano,26,Cannondale ,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
86,86,84,+9:14,4,KESSIAKOFF Fredrik,33,Astana Pro Team,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
87,87,85,+9:14,8,HUFFMAN Evan,24,Astana Pro Team,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
88,88,87,+9:23,133,MILETTA Luigi,25,Neri Sottoli,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
89,89,82,+9:07,23,DOWSETT Alex,25,Movistar Team,,,4:34:53,tour-of-the-alps/2014/stage-2,2014
90,90,88,+9:31,122,NIYONSHUTI Adrien,27,MTN - Qhubeka,,,4:34:59,tour-of-the-alps/2014/stage-2,2014
91,91,92,+10:29,107,GRIJALBA Fernando,23,Caja Rural - Seguros RGA,,,4:35:38,tour-of-the-alps/2014/stage-2,2014
92,92,91,+10:19,111,MARYCZ Jarosław,27,CCC Polsat Polkowice,,,4:35:51,tour-of-the-alps/2014/stage-2,2014
93,93,93,+10:31,101,DOMENE Ramon,24,Caja Rural - Seguros RGA,,,4:35:51,tour-of-the-alps/2014/stage-2,2014
94,94,94,+10:55,145,FIRSANOV Sergey,31,RusVelo,,,4:36:32,tour-of-the-alps/2014/stage-2,2014
95,95,107,+12:52,142,KLIMOV Sergey,33,RusVelo,,,4:36:32,tour-of-the-alps/2014/stage-2,2014
96,96,95,+10:57,148,ERSHOV Artur,24,RusVelo,,,4:36:34,tour-of-the-alps/2014/stage-2,2014
97,97,96,+11:03,91,ARANGO Juan Esteban,27,Team Colombia,,,4:36:34,tour-of-the-alps/2014/stage-2,2014
98,98,103,+11:54,158,THWAITES Scott,24,Team NetApp – Endura,,,4:37:09,tour-of-the-alps/2014/stage-2,2014
99,99,97,+11:30,57,OSS Daniel,27,BMC Racing Team,,,4:37:28,tour-of-the-alps/2014/stage-2,2014
100,100,100,+11:53,38,FAVILLI Elia,25,Lampre - Merida,,,4:37:28,tour-of-the-alps/2014/stage-2,2014
101,101,101,+11:53,37,FERRARI Roberto,31,Lampre - Merida,,,4:37:28,tour-of-the-alps/2014/stage-2,2014
102,102,104,+11:58,114,PATERSKI Maciej,27,CCC Polsat Polkowice,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
103,103,99,+11:44,26,SANZ Enrique,24,Movistar Team,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
104,104,105,+12:04,116,ČERNÝ Josef,20,CCC Polsat Polkowice,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
105,105,113,+14:22,143,SOLOMENNIKOV Andrei,26,RusVelo,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
106,106,98,+11:32,52,EIJSSEN Yannick,24,BMC Racing Team,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
107,107,109,+13:56,121,JIM Songezo,23,MTN - Qhubeka,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
108,108,102,+11:53,147,SEROV Alexander,31,RusVelo,,,4:37:30,tour-of-the-alps/2014/stage-2,2014
109,109,108,+13:07,95,QUINTERO Dúber,23,Team Colombia,,,4:37:58,tour-of-the-alps/2014/stage-2,2014
110,110,106,+12:27,93,DUQUE Leonardo Fabio,34,Team Colombia,,,4:37:58,tour-of-the-alps/2014/stage-2,2014
111,111,110,+14:09,17,GRETSCH Patrick,27,AG2R La Mondiale,,,4:39:33,tour-of-the-alps/2014/stage-2,2014
112,112,112,+14:15,15,KERN Julian,24,AG2R La Mondiale,,,4:39:33,tour-of-the-alps/2014/stage-2,2014
113,113,114,+14:23,13,BÉRARD Julien,26,AG2R La Mondiale,,,4:39:34,tour-of-the-alps/2014/stage-2,2014
114,114,111,+14:10,12,HOULE Hugo,23,AG2R La Mondiale,,,4:39:34,tour-of-the-alps/2014/stage-2,2014
115,115,115,+19:16,28,VISCONTI Giovanni,31,Movistar Team,,,4:45:02,tour-of-the-alps/2014/stage-2,2014
116,116,116,+20:50,58,ZABEL Rick,20,BMC Racing Team,,,4:46:48,tour-of-the-alps/2014/stage-2,2014
117,117,119,+21:37,18,KADRI Blel,27,AG2R La Mondiale,,,4:46:48,tour-of-the-alps/2014/stage-2,2014
118,118,117,+21:02,54,KOHLER Martin,28,BMC Racing Team,,,4:46:48,tour-of-the-alps/2014/stage-2,2014
119,119,121,+23:32,55,LANDER Sebastian,23,BMC Racing Team,,,4:46:48,tour-of-the-alps/2014/stage-2,2014
120,120,120,+22:02,45,SABATINI Fabio,29,Cannondale ,,,4:46:51,tour-of-the-alps/2014/stage-2,2014
121,121,118,+21:16,48,VIVIANI Elia,25,Cannondale ,,,4:47:01,tour-of-the-alps/2014/stage-2,2014
