,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
57,57,27,+6:48,114,MOYANO Enzo Josué,24,Caja Rural - Seguros RGA,,,5:56:39,tour-of-the-alps/2013/stage-2,2013
58,58,60,+13:16,172,SANTORO Antonio,23,Ceramica Flaminia - Fondriest,,,5:56:46,tour-of-the-alps/2013/stage-2,2013
59,59,57,+13:08,116,PIEDRA Antonio,27,Caja Rural - Seguros RGA,,,5:56:47,tour-of-the-alps/2013/stage-2,2013
60,60,87,+19:50,112,GÓMEZ Yelko,24,Caja Rural - Seguros RGA,,,5:56:47,tour-of-the-alps/2013/stage-2,2013
61,61,59,+13:15,77,RODRÍGUEZ Jackson,28,Androni Giocattoli - Venezuela,,,5:57:09,tour-of-the-alps/2013/stage-2,2013
62,62,58,+13:10,86,ZARDINI Edoardo,23,Bardiani Valvole - CSF Inox ,,,5:57:13,tour-of-the-alps/2013/stage-2,2013
63,63,69,+16:01,161,FIRSANOV Sergey,30,RusVelo,,,5:57:42,tour-of-the-alps/2013/stage-2,2013
64,64,63,+14:04,87,BONGIORNO Francesco Manuel,22,Bardiani Valvole - CSF Inox ,,,5:58:07,tour-of-the-alps/2013/stage-2,2013
65,65,67,+15:40,53,DOMBROWSKI Joe,21,Sky Procycling,,,5:58:07,tour-of-the-alps/2013/stage-2,2013
66,66,65,+15:27,8,GASTAUER Ben,25,AG2R La Mondiale,,,5:59:00,tour-of-the-alps/2013/stage-2,2013
67,67,66,+15:27,3,GEORGES Sylvain,28,AG2R La Mondiale,,,5:59:00,tour-of-the-alps/2013/stage-2,2013
68,68,64,+15:16,54,KENNAUGH Peter,23,Sky Procycling,,,5:59:54,tour-of-the-alps/2013/stage-2,2013
69,69,73,+17:44,24,PINOTTI Marco,37,BMC Racing Team,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
70,70,68,+15:55,55,KNEES Christian,32,Sky Procycling,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
71,71,86,+19:41,4,BONNAFOND Guillaume,25,AG2R La Mondiale,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
72,72,72,+17:43,36,SALERNO Cristiano,28,Cannondale Pro Cycling Team,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
73,73,93,+21:14,164,KLIMOV Sergey,32,RusVelo,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
74,74,71,+16:30,64,GAUTIER Cyril,25,Team Europcar,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
75,75,70,+16:11,44,ĐURASEK Kristijan,25,Lampre - Merida,,,6:00:33,tour-of-the-alps/2013/stage-2,2013
76,76,79,+18:42,146,RUSSOM Meron,26,MTN - Qhubeka,,,6:01:51,tour-of-the-alps/2013/stage-2,2013
77,77,95,+21:18,175,GORODNICHEV Ilya,26,Ceramica Flaminia - Fondriest,,,6:02:00,tour-of-the-alps/2013/stage-2,2013
78,78,75,+18:15,72,SELLA Emanuele,32,Androni Giocattoli - Venezuela,,,6:02:09,tour-of-the-alps/2013/stage-2,2013
79,79,74,+18:12,102,GARZELLI Stefano,39,Vini Fantini,,,6:02:11,tour-of-the-alps/2013/stage-2,2013
80,80,77,+18:34,84,CANOLA Marco,24,Bardiani Valvole - CSF Inox ,,,6:02:37,tour-of-the-alps/2013/stage-2,2013
81,81,80,+18:43,73,FELLINE Fabio,23,Androni Giocattoli - Venezuela,,,6:02:37,tour-of-the-alps/2013/stage-2,2013
82,82,88,+19:57,81,BATTAGLIN Enrico,23,Bardiani Valvole - CSF Inox ,,,6:02:37,tour-of-the-alps/2013/stage-2,2013
83,83,78,+18:37,152,HUZARSKI Bartosz,32,Team NetApp – Endura,,,6:02:51,tour-of-the-alps/2013/stage-2,2013
84,84,97,+21:28,14,VANOTTI Alessandro,32,Astana Pro Team,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
85,85,101,+22:29,128,HONKISZ Adrian,25,CCC Polsat Polkowice,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
86,86,82,+19:16,127,OWSIAN Łukasz,23,CCC Polsat Polkowice,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
87,87,89,+20:30,96,ROMERO Jeffry,23,Team Colombia,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
88,88,85,+19:30,98,SUAREZ Juan Pablo,27,Team Colombia,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
89,89,81,+19:16,124,TACIAK Mateusz,28,CCC Polsat Polkowice,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
90,90,76,+18:24,58,ZANDIO Xabier,36,Sky Procycling,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
91,91,109,+25:59,48,VIGANÒ Davide,28,Lampre - Merida,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
92,92,84,+19:30,93,DUQUE Leonardo Fabio,33,Team Colombia,,,6:03:02,tour-of-the-alps/2013/stage-2,2013
93,93,92,+21:11,137,NISHIZONO Ryota,25,Champion System Pro Cycling Team,,,6:03:29,tour-of-the-alps/2013/stage-2,2013
94,94,83,+19:21,151,BÁRTA Jan,28,Team NetApp – Endura,,,6:03:35,tour-of-the-alps/2013/stage-2,2013
95,95,55,+12:54,126,ČERNÝ Josef,19,CCC Polsat Polkowice,,,6:03:35,tour-of-the-alps/2013/stage-2,2013
96,96,90,+20:49,148,GRMAY Tsgabu,21,MTN - Qhubeka,,,6:04:36,tour-of-the-alps/2013/stage-2,2013
97,97,100,+22:12,61,ARASHIRO Yukiya,28,Team Europcar,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
98,98,105,+23:35,65,TULIK Angélo,22,Team Europcar,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
99,99,98,+21:47,68,VEILLEUX David,25,Team Europcar,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
100,100,110,+26:27,122,RUTKIEWICZ Marek,31,CCC Polsat Polkowice,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
101,101,99,+22:04,123,MORAJKO Jacek,31,CCC Polsat Polkowice,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
102,102,96,+21:20,176,MANFREDI Andrea,21,Ceramica Flaminia - Fondriest,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
103,103,94,+21:18,92,DUARTE Fabio,26,Team Colombia,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
104,104,91,+21:08,56,PATE Danny,34,Sky Procycling,,,6:04:50,tour-of-the-alps/2013/stage-2,2013
105,105,102,+23:01,144,VAN ZYL Johann,22,MTN - Qhubeka,,,6:05:00,tour-of-the-alps/2013/stage-2,2013
106,106,107,+24:33,134,WU Kin San,27,Champion System Pro Cycling Team,,,6:05:36,tour-of-the-alps/2013/stage-2,2013
107,107,121,+29:05,136,JANG Chan Jae,24,Champion System Pro Cycling Team,,,6:06:42,tour-of-the-alps/2013/stage-2,2013
108,108,106,+23:56,88,BOEM Nicola,23,Bardiani Valvole - CSF Inox ,,,6:06:59,tour-of-the-alps/2013/stage-2,2013
109,109,103,+23:13,106,TABORRE Fabio,27,Vini Fantini,,,6:07:12,tour-of-the-alps/2013/stage-2,2013
110,110,119,+29:00,66,MALACARNE Davide,25,Team Europcar,,,6:07:12,tour-of-the-alps/2013/stage-2,2013
111,111,108,+24:51,155,BENEDETTI Cesare,25,Team NetApp – Endura,,,6:08:05,tour-of-the-alps/2013/stage-2,2013
112,112,115,+28:37,33,DALL'ANTONIA Tiziano,29,Cannondale Pro Cycling Team,,,6:08:05,tour-of-the-alps/2013/stage-2,2013
113,113,116,+28:40,125,MATYSIAK Bartłomiej,28,CCC Polsat Polkowice,,,6:08:05,tour-of-the-alps/2013/stage-2,2013
114,114,123,+29:44,142,JIM Songezo,22,MTN - Qhubeka,,,6:08:05,tour-of-the-alps/2013/stage-2,2013
115,115,117,+28:46,35,SAGAN Juraj,24,Cannondale Pro Cycling Team,,,6:08:14,tour-of-the-alps/2013/stage-2,2013
116,116,120,+29:03,22,BLYTHE Adam,23,BMC Racing Team,,,6:08:31,tour-of-the-alps/2013/stage-2,2013
117,117,112,+27:13,133,GAZVODA Gregor,31,Champion System Pro Cycling Team,,,6:10:09,tour-of-the-alps/2013/stage-2,2013
118,118,134,+32:47,6,IGLINSKIY Valentin,28,AG2R La Mondiale,,,6:10:18,tour-of-the-alps/2013/stage-2,2013
119,119,136,+32:58,163,MIRONOV Alexander,29,RusVelo,,,6:10:18,tour-of-the-alps/2013/stage-2,2013
120,120,111,+26:39,118,FRAILE Omar,22,Caja Rural - Seguros RGA,,,6:10:18,tour-of-the-alps/2013/stage-2,2013
121,121,127,+32:14,85,COLEDAN Marco,24,Bardiani Valvole - CSF Inox ,,,6:10:51,tour-of-the-alps/2013/stage-2,2013
122,122,128,+32:19,103,GATTO Oscar,28,Vini Fantini,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
123,123,131,+32:29,32,VIVIANI Elia,24,Cannondale Pro Cycling Team,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
124,124,114,+28:03,75,GIL MARTINEZ Tomas Aurelio,35,Androni Giocattoli - Venezuela,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
125,125,125,+31:49,135,OTHMAN Muhamad Adiq Husaine,21,Champion System Pro Cycling Team,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
126,126,113,+27:58,107,PRONI Alessandro,30,Vini Fantini,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
127,127,132,+32:38,168,SOLOMENNIKOV Andrei,25,RusVelo,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
128,128,124,+30:48,154,MATZKA Ralf,23,Team NetApp – Endura,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
129,129,130,+32:20,157,SCHWARZMANN Michael,22,Team NetApp – Endura,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
130,130,133,+32:45,2,BELLETTI Manuel,27,AG2R La Mondiale,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
131,131,104,+23:21,138,XU Gang,29,Champion System Pro Cycling Team,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
132,132,118,+28:59,74,ERMETI Giairo,32,Androni Giocattoli - Venezuela,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
133,133,135,+32:48,171,FEDI Andrea,21,Ceramica Flaminia - Fondriest,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
134,134,126,+32:02,43,RICHEZE Maximiliano,30,Lampre - Merida,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
135,135,129,+32:19,47,FERRARI Roberto,30,Lampre - Merida,,,6:11:57,tour-of-the-alps/2013/stage-2,2013
136,136,122,+29:17,177,SAVINI Filippo,27,Ceramica Flaminia - Fondriest,,,6:12:47,tour-of-the-alps/2013/stage-2,2013
