,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
123,123,,,0,GUTIÉRREZ David,29,Geox-TMC Transformers,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
124,124,,,0,MALORI Adriano,23,Lampre - ISD,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
125,125,,,0,SELANDER Bjorn,23,RadioShack,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
126,126,,,0,MAGGIORE Gianluca,26,De Rosa - Ceramica Flaminia,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
127,127,,,0,SABATINI Fabio,26,Liquigas - Cannondale,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
128,128,,,0,DA DALTO Mauro,30,Liquigas - Cannondale,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
129,129,,,0,CORIONI Claudio,28,Acqua & Sapone,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
130,130,,,0,MCCARTNEY Jason,37,RadioShack,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
131,131,,,0,MURPHY John,26,BMC Racing Team,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
132,132,,,0,ZWIZANSKI Scott,33,UnitedHealthcare Presented by Maxxis,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
133,133,,,0,KRISTOFF Alexander,23,BMC Racing Team,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
134,134,,,0,DE MARIA Giuseppe,26,De Rosa - Ceramica Flaminia,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
135,135,,,0,ALBERIO Tomas,22,Geox-TMC Transformers,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
136,136,,,0,BORCHI Stefano,24,De Rosa - Ceramica Flaminia,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
137,137,,,0,CORTI Marco,25,Geox-TMC Transformers,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
138,138,,,0,FÖRSTER Robert,33,UnitedHealthcare Presented by Maxxis,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
139,139,,,0,FRATTINI Davide,32,UnitedHealthcare Presented by Maxxis,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
140,140,,,0,ŠTANGELJ Gorazd,38,Pro Team Astana,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
141,141,,,0,CONTOLI Alberto,23,Colnago - CSF Inox,,,4:59:05,tour-of-the-alps/2011/stage-2,2011
142,142,,,0,BARTON Chris,22,BMC Racing Team,,,5:04:41,tour-of-the-alps/2011/stage-2,2011
