,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
105,105,102,+1:03:07,46,WANDAHL Frederik,19,BORA - hansgrohe,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
106,106,85,+44:49,152,QUINTANA Dayer,28,Team Arkéa Samsic,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
107,107,42,+17:39,7,SOSA Iván Ramiro,23,INEOS Grenadiers,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
108,108,111,+1:17:55,127,HEINSCHKE Leon,21,Team DSM,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
109,109,84,+44:35,64,MORTON Lachlan,29,EF Education - Nippo,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
110,110,94,+55:08,54,MEYER Cameron,33,Team BikeExchange,,,3:15:20,tour-of-the-alps/2021/stage-5,2021
111,111,116,+1:29:09,45,SELIG Rüdiger,32,BORA - hansgrohe,,,3:17:26,tour-of-the-alps/2021/stage-5,2021
112,112,101,+1:02:04,15,THOMPSON Reuben,20,Groupama - FDJ,,,3:17:26,tour-of-the-alps/2021/stage-5,2021
113,113,99,+1:00:23,143,NEKRASOV Denis,24,Gazprom - RusVelo,,,3:17:26,tour-of-the-alps/2021/stage-5,2021
114,114,112,+1:19:08,6,BASSO Leonardo,27,INEOS Grenadiers,,,3:17:26,tour-of-the-alps/2021/stage-5,2021
115,115,92,+49:54,74,RIABUSHENKO Alexandr,25,UAE-Team Emirates,,,3:18:05,tour-of-the-alps/2021/stage-5,2021
116,116,110,+1:14:34,144,CHERKASOV Nikolay,24,Gazprom - RusVelo,,,3:18:11,tour-of-the-alps/2021/stage-5,2021
