,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
95,95,117,+1:13:20,0,STRGAR Matic,27,Vorarlberg-Corratec,,,4:56:19,tour-of-the-alps/2010/stage-4,2010
96,96,96,+39:54,0,GOESINNEN Floris,26,Skil - Shimano,,,4:56:24,tour-of-the-alps/2010/stage-4,2010
97,97,79,+29:45,0,SCHILLINGER Andreas,26,Team NetApp,,,4:56:40,tour-of-the-alps/2010/stage-4,2010
98,98,85,+33:05,0,ZAGORODNII Vladimir,28,Miche ,,,4:56:48,tour-of-the-alps/2010/stage-4,2010
99,99,58,+20:20,0,JÉRÔME Vincent,25,Bbox Bouygues Telecom,,,4:56:51,tour-of-the-alps/2010/stage-4,2010
100,100,71,+27:23,0,SZCZAWIŃSKI Krzysztof,30,Miche ,,,4:57:43,tour-of-the-alps/2010/stage-4,2010
101,101,110,+1:01:12,0,MORAJKO Jacek,28,Mróz - Active Jet,,,4:57:43,tour-of-the-alps/2010/stage-4,2010
102,102,89,+36:17,0,TACIAK Mateusz,25,Mróz - Active Jet,,,4:57:43,tour-of-the-alps/2010/stage-4,2010
103,103,91,+36:50,0,RAIMBEKOV Bolat,23,Astana,,,4:58:07,tour-of-the-alps/2010/stage-4,2010
104,104,90,+36:33,0,CORIONI Claudio,27,De Rosa - Stac Plastic,,,4:58:20,tour-of-the-alps/2010/stage-4,2010
105,105,87,+35:06,0,FERRARI Roberto,27,De Rosa - Stac Plastic,,,4:58:20,tour-of-the-alps/2010/stage-4,2010
106,106,103,+55:11,0,PERUFFO Enrico,24,Carmiooro - NGC,,,4:58:23,tour-of-the-alps/2010/stage-4,2010
107,107,100,+44:10,0,SEUBERT Timon,23,Team NetApp,,,4:58:28,tour-of-the-alps/2010/stage-4,2010
108,108,77,+29:05,0,HUGUET Yann,25,Skil - Shimano,,,4:58:32,tour-of-the-alps/2010/stage-4,2010
109,109,116,+1:12:08,0,IGNATIEV Mikhail,24,Team Katusha ,,,4:58:34,tour-of-the-alps/2010/stage-4,2010
110,110,93,+37:04,0,BELKOV Maxim,25,ISD - Neri,,,4:58:46,tour-of-the-alps/2010/stage-4,2010
111,111,104,+56:34,0,CAMPAGNARO Simone,23,Miche ,,,4:58:46,tour-of-the-alps/2010/stage-4,2010
112,112,121,+1:17:40,0,GUFLER Alexander,27,Vorarlberg-Corratec,,,4:58:56,tour-of-the-alps/2010/stage-4,2010
113,113,88,+35:52,0,LORENZETTO Mirco,28,Lampre - Farnese Vini,,,4:58:56,tour-of-the-alps/2010/stage-4,2010
114,114,72,+27:43,0,BERTOLINI Alessandro,38,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,4:58:59,tour-of-the-alps/2010/stage-4,2010
115,115,122,+1:17:56,0,JANIACZYK Błażej,27,Mróz - Active Jet,,,4:59:06,tour-of-the-alps/2010/stage-4,2010
116,116,123,+1:18:33,0,LODDO Alberto,31,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,4:59:07,tour-of-the-alps/2010/stage-4,2010
117,117,107,+57:55,0,ŽAGAR Jure,23,Adria Mobil,,,4:59:10,tour-of-the-alps/2010/stage-4,2010
118,118,118,+1:13:42,0,PINIZZOTTO Leonardo,23,Miche ,,,4:59:14,tour-of-the-alps/2010/stage-4,2010
119,119,102,+49:04,0,BORCHI Stefano,23,De Rosa - Stac Plastic,,,4:59:17,tour-of-the-alps/2010/stage-4,2010
120,120,115,+1:11:41,0,KOHLER Martin,24,BMC Racing Team,,,4:59:31,tour-of-the-alps/2010/stage-4,2010
121,121,108,+58:07,0,MAIR Stefan,19,Tyrol - Team Radland Tirol,,,4:59:40,tour-of-the-alps/2010/stage-4,2010
122,122,114,+1:08:48,0,BLASSNIG Thomas,22,Tyrol - Team Radland Tirol,,,4:59:40,tour-of-the-alps/2010/stage-4,2010
123,123,120,+1:17:32,0,ROOIJAKKERS Piet,29,Skil - Shimano,,,4:59:47,tour-of-the-alps/2010/stage-4,2010
124,124,124,+1:19:50,0,RINNER Daniel,19,Tyrol - Team Radland Tirol,,,5:00:26,tour-of-the-alps/2010/stage-4,2010
