,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
22,22,2,+3:19,57,SIUTSOU Kanstantsin,30,Sky Procycling,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
23,23,29,+8:27,104,MONSALVE Yonathan,23,Vini Fantini,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
24,24,4,+3:57,11,NIBALI Vincenzo,28,Astana Pro Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
25,25,31,+8:32,71,PELLIZOTTI Franco,35,Androni Giocattoli - Venezuela,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
26,26,6,+4:19,13,ARU Fabio,22,Astana Pro Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
27,27,10,+4:52,45,NIEMIEC Przemysław,33,Lampre - Merida,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
28,28,27,+7:50,147,PARDILLA Sergio,29,MTN - Qhubeka,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
29,29,1,+0:00,5,BOUET Maxime,26,AG2R La Mondiale,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
30,30,17,+6:07,76,ROSA Diego,24,Androni Giocattoli - Venezuela,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
31,31,11,+5:03,21,EVANS Cadel,36,BMC Racing Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
32,32,52,+21:18,92,DUARTE Fabio,26,Team Colombia,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
33,33,35,+10:02,94,PANTANO Jarlinson,24,Team Colombia,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
34,34,3,+3:48,51,WIGGINS Bradley,32,Sky Procycling,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
35,35,37,+10:53,46,SERPA José Rodolfo,34,Lampre - Merida,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
36,36,22,+6:32,18,KESSIAKOFF Fredrik,32,Astana Pro Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
37,37,20,+6:17,132,BUTLER Chris,25,Champion System Pro Cycling Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
38,38,24,+6:54,15,AGNOLI Valerio,28,Astana Pro Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
39,39,36,+10:23,16,KANGERT Tanel,26,Astana Pro Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
40,40,19,+6:16,153,KÖNIG Leopold,25,Team NetApp – Endura,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
41,41,42,+15:40,53,DOMBROWSKI Joe,21,Sky Procycling,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
42,42,15,+5:51,31,BASSO Ivan,35,Cannondale Pro Cycling Team,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
43,43,44,+16:11,44,ĐURASEK Kristijan,25,Lampre - Merida,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
44,44,41,+14:04,87,BONGIORNO Francesco Manuel,22,Bardiani Valvole - CSF Inox ,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
45,45,28,+8:04,42,CATTANEO Mattia,22,Lampre - Merida,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
46,46,33,+9:54,7,DUPONT Hubert,32,AG2R La Mondiale,,,4:27:48,tour-of-the-alps/2013/stage-3,2013
47,47,57,+24:14,93,DUQUE Leonardo Fabio,33,Team Colombia,,,4:32:32,tour-of-the-alps/2013/stage-3,2013
48,48,43,+15:51,145,MEINTJES Louis,21,MTN - Qhubeka,,,4:32:32,tour-of-the-alps/2013/stage-3,2013
49,49,53,+21:28,64,GAUTIER Cyril,25,Team Europcar,,,4:32:46,tour-of-the-alps/2013/stage-3,2013
50,50,64,+27:10,61,ARASHIRO Yukiya,28,Team Europcar,,,4:32:46,tour-of-the-alps/2013/stage-3,2013
51,51,47,+18:39,91,CORTI Marco,27,Team Colombia,,,4:32:46,tour-of-the-alps/2013/stage-3,2013
52,52,58,+24:19,151,BÁRTA Jan,28,Team NetApp – Endura,,,4:32:46,tour-of-the-alps/2013/stage-3,2013
53,53,61,+26:25,73,FELLINE Fabio,23,Androni Giocattoli - Venezuela,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
54,54,59,+25:25,36,SALERNO Cristiano,28,Cannondale Pro Cycling Team,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
55,55,50,+20:07,95,QUINTERO Carlos,27,Team Colombia,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
56,56,65,+28:53,137,NISHIZONO Ryota,25,Champion System Pro Cycling Team,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
57,57,60,+26:19,152,HUZARSKI Bartosz,32,Team NetApp – Endura,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
58,58,51,+20:58,172,SANTORO Antonio,23,Ceramica Flaminia - Fondriest,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
59,59,39,+11:44,97,RODRIGUEZ Michael,23,Team Colombia,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
60,60,54,+23:09,8,GASTAUER Ben,25,AG2R La Mondiale,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
61,61,48,+18:39,52,CATALDO Dario,28,Sky Procycling,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
62,62,45,+17:29,158,DE LA CRUZ David,23,Team NetApp – Endura,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
63,63,55,+23:37,55,KNEES Christian,32,Sky Procycling,,,4:35:30,tour-of-the-alps/2013/stage-3,2013
64,64,71,+32:33,14,VANOTTI Alessandro,32,Astana Pro Team,,,4:38:53,tour-of-the-alps/2013/stage-3,2013
65,65,84,+39:03,107,PRONI Alessandro,30,Vini Fantini,,,4:38:53,tour-of-the-alps/2013/stage-3,2013
66,66,81,+38:15,24,PINOTTI Marco,37,BMC Racing Team,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
67,67,86,+39:13,146,RUSSOM Meron,26,MTN - Qhubeka,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
68,68,115,+52:50,103,GATTO Oscar,28,Vini Fantini,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
69,69,89,+40:01,98,SUAREZ Juan Pablo,27,Team Colombia,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
70,70,106,+48:34,75,GIL MARTINEZ Tomas Aurelio,35,Androni Giocattoli - Venezuela,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
71,71,70,+32:26,131,BEYER Chad,26,Champion System Pro Cycling Team,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
72,72,80,+36:32,161,FIRSANOV Sergey,30,RusVelo,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
73,73,72,+32:48,167,POMOSHNIKOV Sergey,22,RusVelo,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
74,74,97,+42:18,68,VEILLEUX David,25,Team Europcar,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
75,75,68,+32:25,166,RYBAKOV Alexander,24,RusVelo,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
76,76,76,+33:46,77,RODRÍGUEZ Jackson,28,Androni Giocattoli - Venezuela,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
77,77,96,+41:51,176,MANFREDI Andrea,21,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
78,78,56,+24:06,165,KOCHETKOV Pavel,27,RusVelo,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
79,79,104,+45:22,155,BENEDETTI Cesare,25,Team NetApp – Endura,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
80,80,105,+46:58,122,RUTKIEWICZ Marek,31,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
81,81,94,+41:45,164,KLIMOV Sergey,32,RusVelo,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
82,82,99,+43:00,128,HONKISZ Adrian,25,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
83,83,98,+42:35,123,MORAJKO Jacek,31,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
84,84,87,+39:47,127,OWSIAN Łukasz,23,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
85,85,77,+33:47,101,MONGUZZI Cristiano,27,Vini Fantini,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
86,86,67,+30:12,111,FERNÁNDEZ Rubén,22,Caja Rural - Seguros RGA,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
87,87,91,+40:21,112,GÓMEZ Yelko,24,Caja Rural - Seguros RGA,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
88,88,75,+33:41,86,ZARDINI Edoardo,23,Bardiani Valvole - CSF Inox ,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
89,89,101,+43:44,106,TABORRE Fabio,27,Vini Fantini,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
90,90,83,+38:55,58,ZANDIO Xabier,36,Sky Procycling,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
91,91,73,+32:58,178,ANTUNES Amaro,22,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
92,92,109,+49:17,35,SAGAN Juraj,24,Cannondale Pro Cycling Team,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
93,93,107,+49:08,33,DALL'ANTONIA Tiziano,29,Cannondale Pro Cycling Team,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
94,94,88,+39:47,124,TACIAK Mateusz,28,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
95,95,90,+40:12,4,BONNAFOND Guillaume,25,AG2R La Mondiale,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
96,96,63,+27:06,143,JANSE VAN RENSBURG Jacques,25,MTN - Qhubeka,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
97,97,118,+53:19,171,FEDI Andrea,21,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
98,98,79,+35:58,3,GEORGES Sylvain,28,AG2R La Mondiale,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
99,99,108,+49:11,125,MATYSIAK Bartłomiej,28,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
100,100,74,+33:25,126,ČERNÝ Josef,19,CCC Polsat Polkowice,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
101,101,95,+41:49,175,GORODNICHEV Ilya,26,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
102,102,112,+49:48,177,SAVINI Filippo,27,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
103,103,62,+26:44,174,DAL SANTO Nicola,24,Ceramica Flaminia - Fondriest,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
104,104,69,+32:25,62,BERHANE Natnael,22,Team Europcar,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
105,105,114,+51:19,154,MATZKA Ralf,23,Team NetApp – Endura,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
106,106,92,+41:20,148,GRMAY Tsgabu,21,MTN - Qhubeka,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
107,107,110,+49:30,74,ERMETI Giairo,32,Androni Giocattoli - Venezuela,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
108,108,113,+50:15,142,JIM Songezo,22,MTN - Qhubeka,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
109,109,82,+38:43,102,GARZELLI Stefano,39,Vini Fantini,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
110,110,117,+52:51,157,SCHWARZMANN Michael,22,Team NetApp – Endura,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
111,111,103,+44:27,88,BOEM Nicola,23,Bardiani Valvole - CSF Inox ,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
112,112,85,+39:05,84,CANOLA Marco,24,Bardiani Valvole - CSF Inox ,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
113,113,116,+52:50,47,FERRARI Roberto,30,Lampre - Merida,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
114,114,93,+41:39,56,PATE Danny,34,Sky Procycling,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
115,115,111,+49:34,22,BLYTHE Adam,23,BMC Racing Team,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
116,116,78,+35:47,54,KENNAUGH Peter,23,Sky Procycling,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
117,117,100,+43:32,144,VAN ZYL Johann,22,MTN - Qhubeka,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
118,118,102,+44:06,65,TULIK Angélo,22,Team Europcar,,,4:48:19,tour-of-the-alps/2013/stage-3,2013
