,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
51,51,55,+32:09,0,VILA Francisco Javier,36,Utensilnord - Named,,,4:47:26,tour-of-the-alps/2012/stage-4,2012
52,52,47,+26:10,0,BAILETTI Paolo,31,Utensilnord - Named,,,4:47:26,tour-of-the-alps/2012/stage-4,2012
53,53,74,+38:50,0,MALACARNE Davide,24,Team Europcar,,,4:48:22,tour-of-the-alps/2012/stage-4,2012
54,54,68,+37:10,0,GONZALEZ Javier Alberto,32,Colombia - Coldeportes,,,4:49:08,tour-of-the-alps/2012/stage-4,2012
55,55,44,+24:33,0,SCARPONI Michele,32,Lampre - ISD,,,4:49:42,tour-of-the-alps/2012/stage-4,2012
56,56,65,+35:55,0,MONTAGUTI Matteo,28,AG2R La Mondiale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
57,57,101,+52:21,0,LAGANA Sergio,29,Utensilnord - Named,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
58,58,46,+25:02,0,COMINELLI Cristian,23,Team Idea,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
59,59,49,+27:44,0,KASHECHKIN Andrey,32,Astana Pro Team,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
60,60,80,+42:27,0,MUCELLI Davide,25,Utensilnord - Named,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
61,61,89,+47:40,0,PISCOPIELLO Fabio,27,Utensilnord - Named,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
62,62,86,+46:11,0,LAVERDE Luis Felipe,32,Colombia - Coldeportes,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
63,63,69,+37:53,0,FRAPPORTI Marco,27,Team Idea,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
64,64,97,+51:26,0,DE LUNA Flavio Alejandro,22,Spidertech Powered by C10,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
65,65,70,+38:01,0,WYSS Danilo,26,BMC Racing Team,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
66,66,94,+49:28,0,ANDERSON Ryan,24,Spidertech Powered by C10,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
67,67,62,+35:01,0,LONGO BORGHINI Paolo,31,Liquigas - Cannondale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
68,68,72,+38:43,0,WURF Cameron,28,Champion System Pro Cycling Team,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
69,69,76,+40:44,0,BENEDETTI Cesare,24,Team Netapp,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
70,70,90,+47:40,0,ROCCHETTI Federico,26,Utensilnord - Named,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
71,71,75,+40:15,0,MALORI Adriano,24,Lampre - ISD,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
72,72,96,+51:10,0,BERDOS Oleg,24,Utensilnord - Named,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
73,73,71,+38:15,0,DIETZIKER Andreas,29,Team Netapp,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
74,74,82,+42:53,0,KARIMOV Ruslan,25,Team Idea,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
75,75,98,+51:29,0,GAZVODA Gregor,30,AG2R La Mondiale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
76,76,95,+51:04,0,RENEV Sergey,27,Astana Pro Team,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
77,77,100,+51:49,0,BONO Matteo,28,Lampre - ISD,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
78,78,60,+34:34,0,KÜNZLI Raimond,27,Spidertech Powered by C10,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
79,79,57,+32:46,0,CLARKE Jonathan,27,UnitedHealthcare Presented by Maxxis,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
80,80,58,+33:03,0,BONNAFOND Guillaume,24,AG2R La Mondiale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
81,81,93,+48:35,0,VANOTTI Alessandro,31,Liquigas - Cannondale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
82,82,88,+46:45,0,PERGET Mathieu,27,AG2R La Mondiale,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
83,83,79,+42:01,0,POSSONI Morris,27,Lampre - ISD,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
84,84,91,+47:52,0,MAZZANTI Luca,38,Farnese Vini-Neri-Sottoli,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
85,85,64,+35:44,0,BRÄNDLE Matthias,22,Team Netapp,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
86,86,92,+48:34,0,DONATI Alessandro,32,Acqua & Sapone,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
87,87,83,+42:58,0,TABORRE Fabio,26,Acqua & Sapone,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
88,88,73,+38:47,0,BÁRTA Jan,27,Team Netapp,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
89,89,63,+35:32,0,DODI Luca,24,Team Idea,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
90,90,50,+29:21,0,CHARTEAU Anthony,32,Team Europcar,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
91,91,66,+36:33,0,KÖNIG Leopold,24,Team Netapp,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
92,92,103,+57:40,0,CLARKE Will,27,Champion System Pro Cycling Team,,,4:50:40,tour-of-the-alps/2012/stage-4,2012
93,93,77,+40:51,0,DE MARCHI Alessandro,25,Androni Giocattoli - Venezuela,,,4:50:49,tour-of-the-alps/2012/stage-4,2012
94,94,53,+31:29,0,LOCATELLI Stefano,23,Colnago CSF Bardiani,,,4:51:30,tour-of-the-alps/2012/stage-4,2012
95,95,102,+52:59,0,WHITE Bradley,30,UnitedHealthcare Presented by Maxxis,,,4:52:53,tour-of-the-alps/2012/stage-4,2012
96,96,81,+42:40,0,EIJSSEN Yannick,22,BMC Racing Team,,,4:52:53,tour-of-the-alps/2012/stage-4,2012
97,97,84,+43:08,0,BALLAN Alessandro,32,BMC Racing Team,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
98,98,105,+58:47,0,PHINNEY Taylor,21,BMC Racing Team,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
99,99,78,+41:43,0,SCHORN Daniel,23,Team Netapp,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
100,100,104,+57:51,0,ROE Timothy,22,BMC Racing Team,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
101,101,61,+34:48,0,PAGANI Angelo,23,Colnago CSF Bardiani,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
102,102,59,+33:39,0,RATTI Aristide,29,Team Idea,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
103,103,56,+32:31,0,BRAMBILLA Gianluca,24,Colnago CSF Bardiani,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
104,104,99,+51:45,0,FRATTINI Davide,33,UnitedHealthcare Presented by Maxxis,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
105,105,85,+45:21,0,REZA Kévin,23,Team Europcar,,,4:53:21,tour-of-the-alps/2012/stage-4,2012
