,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
51,51,52,+22:59,154,AGNOLI Valerio,33,Bahrain Merida Pro Cycling Team,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
52,52,41,+17:43,85,ITURRIA Mikel,26,Euskadi - Murias,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
53,53,58,+24:49,144,MORABITO Steve,35,Groupama - FDJ,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
54,54,87,+36:33,6,PUCCIO Salvatore,28,Team Sky,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
55,55,46,+20:35,42,AMICI Alberto,24,Italy,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
56,56,60,+25:26,26,ZACCANTI Filippo,22,Nippo - Vini Fantini - Europa Ovini,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
57,57,71,+29:53,112,BERHANE Natnael,27,Team Dimension Data,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
58,58,42,+18:39,101,GROßSCHARTNER Felix,24,BORA - hansgrohe,,,3:42:02,tour-of-the-alps/2018/stage-3,2018
59,59,78,+33:27,143,LUDVIGSSON Tobias,27,Groupama - FDJ,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
60,60,59,+25:11,57,RAGGIO Luca,23,Wilier Triestina - Selle Italia,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
61,61,57,+23:49,54,ZARDINI Edoardo,28,Wilier Triestina - Selle Italia,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
62,62,73,+31:53,96,ZIMMERMANN Georg,20,Tirol Cycling Team,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
63,63,61,+26:08,56,VELASCO Simone,22,Wilier Triestina - Selle Italia,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
64,64,53,+23:07,165,ROTA Lorenzo,22,Bardiani - CSF,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
65,65,72,+30:52,13,CHEREL Mikaël,32,AG2R La Mondiale,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
66,66,74,+32:01,181,FIRSANOV Sergey,35,Gazprom-RusVelo,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
67,67,84,+35:11,194,DÍAZ José Manuel,23,Israel Cycling Academy,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
68,68,85,+35:24,45,SOBRERO Matteo,20,Italy,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
69,69,48,+20:56,192,EARLE Nathan,29,Israel Cycling Academy,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
70,70,75,+32:52,44,COVILI Luca,21,Italy,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
71,71,68,+29:16,117,JANSE VAN RENSBURG Jacques,30,Team Dimension Data,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
72,72,62,+26:36,32,CONTI Valerio,25,UAE-Team Emirates,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
73,73,50,+21:25,5,HENAO Sebastián,24,Team Sky,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
74,74,67,+29:05,124,GAVAZZI Francesco,33,Androni Giocattoli - Sidermec,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
75,75,80,+34:12,123,FRAPPORTI Marco,33,Androni Giocattoli - Sidermec,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
76,76,43,+19:07,11,MONTAGUTI Matteo,34,AG2R La Mondiale,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
77,77,55,+23:31,36,PETILLI Simone,24,UAE-Team Emirates,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
79,79,69,+29:36,65,LEHNER Daniel,24,Team Felbermayr - Simplon Wels ,,,3:45:13,tour-of-the-alps/2018/stage-3,2018
80,80,82,+34:56,24,NAKANE Hideto,27,Nippo - Vini Fantini - Europa Ovini,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
81,81,110,+44:36,94,SCHINNAGEL Johannes,21,Tirol Cycling Team,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
82,82,56,+23:35,16,BIDARD François,26,AG2R La Mondiale,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
83,83,45,+20:27,171,ANTUNES Amaro,27,CCC Sprandi Polkowice ,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
84,84,86,+36:23,35,NIEMIEC Przemysław,38,UAE-Team Emirates,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
85,85,115,+46:03,84,BARCELÓ Fernando,22,Euskadi - Murias,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
86,86,92,+37:54,191,GEBREMEDHIN Awet,26,Israel Cycling Academy,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
87,87,54,+23:31,127,TORRES Rodolfo Andrés,31,Androni Giocattoli - Sidermec,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
88,88,94,+39:37,27,ITO Masakazu,29,Nippo - Vini Fantini - Europa Ovini,,,3:47:52,tour-of-the-alps/2018/stage-3,2018
89,89,99,+41:13,15,VENTURINI Clément,24,AG2R La Mondiale,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
90,90,79,+33:54,105,PFINGSTEN Christoph,30,BORA - hansgrohe,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
91,91,96,+39:58,197,TUREK Daniel,25,Israel Cycling Academy,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
92,92,100,+41:15,135,KUSS Sepp,23,Team LottoNL-Jumbo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
93,93,81,+34:29,2,DEIGNAN Philip,34,Team Sky,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
94,94,83,+35:07,64,KRIZEK Matthias,29,Team Felbermayr - Simplon Wels ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
95,95,77,+33:04,7,ROSA Diego,29,Team Sky,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
96,96,111,+44:44,53,MOSCA Jacopo,24,Wilier Triestina - Selle Italia,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
97,97,113,+46:00,157,WANG Meiyin,29,Bahrain Merida Pro Cycling Team,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
98,98,97,+39:58,136,OLIVIER Daan,25,Team LottoNL-Jumbo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
99,99,109,+44:17,46,BERNARDINETTI Marco,26,Italy,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
100,100,116,+47:14,63,FORTIN Filippo,29,Team Felbermayr - Simplon Wels ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
101,101,107,+42:32,47,PICCOT Michel,21,Italy,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
102,102,126,+56:40,102,KOLÁŘ Michael,25,BORA - hansgrohe,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
103,103,118,+47:25,111,ANTÓN Igor,35,Team Dimension Data,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
104,104,122,+48:20,107,SCHWARZMANN Michael,27,BORA - hansgrohe,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
105,105,93,+39:08,183,ARSLANOV Ildar,24,Gazprom-RusVelo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
106,106,102,+41:25,23,BAGIOLI Nicola,23,Nippo - Vini Fantini - Europa Ovini,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
107,107,108,+43:47,67,SCHLEMMER Lukas,23,Team Felbermayr - Simplon Wels ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
108,108,88,+36:40,184,CHERKASOV Nikolay,21,Gazprom-RusVelo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
109,109,125,+56:05,95,FRIEDRICH Marco,20,Tirol Cycling Team,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
110,110,101,+41:15,137,VAN HOECKE Gijs,26,Team LottoNL-Jumbo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
111,111,117,+47:25,182,KOBERNYAK Evgeny,23,Gazprom-RusVelo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
112,112,114,+46:00,134,EENKHOORN Pascal,21,Team LottoNL-Jumbo,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
113,113,103,+41:25,164,ORSINI Umberto,23,Bardiani - CSF,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
114,114,90,+37:13,195,NIV Guy,24,Israel Cycling Academy,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
115,115,98,+40:44,91,ADAMIETZ Johannes,19,Tirol Cycling Team,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
116,116,119,+47:25,97,WILDAUER Markus,19,Tirol Cycling Team,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
117,117,106,+41:58,175,PLUCIŃSKI Leszek,27,CCC Sprandi Polkowice ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
118,118,104,+41:25,172,KOCH Jonas,24,CCC Sprandi Polkowice ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
119,119,121,+47:47,174,TACIAK Mateusz,33,CCC Sprandi Polkowice ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
120,120,124,+49:17,177,STOSZ Patryk,23,CCC Sprandi Polkowice ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
121,121,105,+41:25,173,SISR František,25,CCC Sprandi Polkowice ,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
122,122,120,+47:47,86,RODRÍGUEZ Óscar,22,Euskadi - Murias,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
123,123,91,+37:23,121,BALLERINI Davide,23,Androni Giocattoli - Sidermec,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
124,124,127,+59:03,196,GOLDSTEIN Omer,21,Israel Cycling Academy,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
125,125,123,+48:41,87,UDONDO Gotzon,24,Euskadi - Murias,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
126,126,112,+45:27,83,GONZÁLEZ PRIETO Aitor,27,Euskadi - Murias,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
127,127,95,+39:38,115,MORTON Lachlan,26,Team Dimension Data,,,3:49:16,tour-of-the-alps/2018/stage-3,2018
