,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
21,21,21,+1:17,61,ZOIDL Riccardo,30,Team Felbermayr - Simplon Wels ,,,3:27:48,tour-of-the-alps/2018/stage-1,2018
22,22,22,+1:17,114,MEINTJES Louis,26,Team Dimension Data,,,3:27:48,tour-of-the-alps/2018/stage-1,2018
23,23,23,+1:17,133,BOUWMAN Koen,24,Team LottoNL-Jumbo,,,3:27:48,tour-of-the-alps/2018/stage-1,2018
24,24,24,+1:17,176,SCHLEGEL Michal,22,CCC Sprandi Polkowice ,,,3:27:48,tour-of-the-alps/2018/stage-1,2018
25,25,25,+1:23,21,CUNEGO Damiano,36,Nippo - Vini Fantini - Europa Ovini,,,3:27:54,tour-of-the-alps/2018/stage-1,2018
26,26,26,+1:23,12,GENIEZ Alexandre,30,AG2R La Mondiale,,,3:27:54,tour-of-the-alps/2018/stage-1,2018
27,27,27,+1:23,156,VISCONTI Giovanni,35,Bahrain Merida Pro Cycling Team,,,3:27:54,tour-of-the-alps/2018/stage-1,2018
28,28,28,+1:23,171,ANTUNES Amaro,27,CCC Sprandi Polkowice ,,,3:27:54,tour-of-the-alps/2018/stage-1,2018
29,29,29,+1:32,116,O'CONNOR Ben,22,Team Dimension Data,,,3:28:03,tour-of-the-alps/2018/stage-1,2018
30,30,30,+1:44,3,ELISSONDE Kenny,26,Team Sky,,,3:28:15,tour-of-the-alps/2018/stage-1,2018
31,31,31,+2:02,4,DE LA CRUZ David,28,Team Sky,,,3:28:33,tour-of-the-alps/2018/stage-1,2018
32,32,32,+2:21,85,ITURRIA Mikel,26,Euskadi - Murias,,,3:28:52,tour-of-the-alps/2018/stage-1,2018
33,33,33,+2:26,25,SANTAROMITA Ivan,33,Nippo - Vini Fantini - Europa Ovini,,,3:28:57,tour-of-the-alps/2018/stage-1,2018
34,34,34,+2:26,101,GROßSCHARTNER Felix,24,BORA - hansgrohe,,,3:28:57,tour-of-the-alps/2018/stage-1,2018
35,35,35,+2:26,5,HENAO Sebastián,24,Team Sky,,,3:28:57,tour-of-the-alps/2018/stage-1,2018
36,36,36,+2:40,11,MONTAGUTI Matteo,34,AG2R La Mondiale,,,3:29:11,tour-of-the-alps/2018/stage-1,2018
37,37,37,+3:04,122,BISOLTI Alessandro,33,Androni Giocattoli - Sidermec,,,3:29:35,tour-of-the-alps/2018/stage-1,2018
38,38,38,+3:22,161,ANDREETTA Simone,24,Bardiani - CSF,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
39,39,39,+3:22,192,EARLE Nathan,29,Israel Cycling Academy,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
40,40,40,+3:22,162,CARBONI Giovanni,22,Bardiani - CSF,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
41,41,41,+3:22,14,DUPONT Hubert,37,AG2R La Mondiale,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
42,42,42,+3:22,127,TORRES Rodolfo Andrés,31,Androni Giocattoli - Sidermec,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
43,43,43,+3:22,82,BIZKARRA Mikel,28,Euskadi - Murias,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
44,44,44,+3:22,16,BIDARD François,26,AG2R La Mondiale,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
45,45,45,+3:22,34,LAENGEN Vegard Stake,29,UAE-Team Emirates,,,3:29:53,tour-of-the-alps/2018/stage-1,2018
47,47,47,+4:15,54,ZARDINI Edoardo,28,Wilier Triestina - Selle Italia,,,3:30:46,tour-of-the-alps/2018/stage-1,2018
48,48,48,+4:21,113,KUDUS Merhawi,24,Team Dimension Data,,,3:30:52,tour-of-the-alps/2018/stage-1,2018
49,49,49,+4:22,32,CONTI Valerio,25,UAE-Team Emirates,,,3:30:53,tour-of-the-alps/2018/stage-1,2018
50,50,50,+4:24,165,ROTA Lorenzo,22,Bardiani - CSF,,,3:30:55,tour-of-the-alps/2018/stage-1,2018
52,52,52,+4:48,75,STALNOV Nikita,26,Astana Pro Team,,,3:31:19,tour-of-the-alps/2018/stage-1,2018
53,53,53,+4:53,124,GAVAZZI Francesco,33,Androni Giocattoli - Sidermec,,,3:31:24,tour-of-the-alps/2018/stage-1,2018
54,54,54,+5:28,22,BOU Joan,21,Nippo - Vini Fantini - Europa Ovini,,,3:31:59,tour-of-the-alps/2018/stage-1,2018
55,55,55,+5:34,183,ARSLANOV Ildar,24,Gazprom-RusVelo,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
56,56,56,+5:34,17,JAUREGUI Quentin,23,AG2R La Mondiale,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
57,57,57,+5:34,65,LEHNER Daniel,24,Team Felbermayr - Simplon Wels ,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
58,58,58,+5:34,56,VELASCO Simone,22,Wilier Triestina - Selle Italia,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
59,59,59,+5:34,66,RABITSCH Stephan,26,Team Felbermayr - Simplon Wels ,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
60,60,60,+5:34,154,AGNOLI Valerio,33,Bahrain Merida Pro Cycling Team,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
61,61,61,+5:34,42,AMICI Alberto,24,Italy,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
62,62,62,+5:34,131,BATTAGLIN Enrico,28,Team LottoNL-Jumbo,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
63,63,63,+5:34,144,MORABITO Steve,35,Groupama - FDJ,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
64,64,64,+5:34,166,SENNI Manuel,26,Bardiani - CSF,,,3:32:05,tour-of-the-alps/2018/stage-1,2018
65,65,65,+6:24,64,KRIZEK Matthias,29,Team Felbermayr - Simplon Wels ,,,3:32:55,tour-of-the-alps/2018/stage-1,2018
66,66,66,+6:59,187,VLASOV Aleksandr,21,Gazprom-RusVelo,,,3:33:30,tour-of-the-alps/2018/stage-1,2018
67,67,67,+6:59,57,RAGGIO Luca,23,Wilier Triestina - Selle Italia,,,3:33:30,tour-of-the-alps/2018/stage-1,2018
68,68,68,+6:59,191,GEBREMEDHIN Awet,26,Israel Cycling Academy,,,3:33:30,tour-of-the-alps/2018/stage-1,2018
69,69,69,+7:06,105,PFINGSTEN Christoph,30,BORA - hansgrohe,,,3:33:37,tour-of-the-alps/2018/stage-1,2018
70,70,70,+7:08,55,TURRIN Alex,25,Wilier Triestina - Selle Italia,,,3:33:39,tour-of-the-alps/2018/stage-1,2018
71,71,71,+7:11,117,JANSE VAN RENSBURG Jacques,30,Team Dimension Data,,,3:33:42,tour-of-the-alps/2018/stage-1,2018
72,72,72,+7:11,2,DEIGNAN Philip,34,Team Sky,,,3:33:42,tour-of-the-alps/2018/stage-1,2018
73,73,73,+7:34,121,BALLERINI Davide,23,Androni Giocattoli - Sidermec,,,3:34:05,tour-of-the-alps/2018/stage-1,2018
74,74,74,+9:37,112,BERHANE Natnael,27,Team Dimension Data,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
75,75,75,+9:37,24,NAKANE Hideto,27,Nippo - Vini Fantini - Europa Ovini,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
76,76,76,+9:37,52,FLÓREZ Miguel Eduardo,22,Wilier Triestina - Selle Italia,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
77,77,77,+9:37,7,ROSA Diego,29,Team Sky,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
78,78,78,+9:37,62,EIBEGGER Markus,33,Team Felbermayr - Simplon Wels ,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
79,79,79,+9:37,26,ZACCANTI Filippo,22,Nippo - Vini Fantini - Europa Ovini,,,3:36:08,tour-of-the-alps/2018/stage-1,2018
80,80,80,+11:25,13,CHEREL Mikaël,32,AG2R La Mondiale,,,3:37:56,tour-of-the-alps/2018/stage-1,2018
81,81,81,+12:26,194,DÍAZ José Manuel,23,Israel Cycling Academy,,,3:38:57,tour-of-the-alps/2018/stage-1,2018
82,82,82,+12:29,43,MONACO Alessandro,20,Italy,,,3:39:00,tour-of-the-alps/2018/stage-1,2018
83,83,83,+13:10,181,FIRSANOV Sergey,35,Gazprom-RusVelo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
84,84,84,+13:10,182,KOBERNYAK Evgeny,23,Gazprom-RusVelo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
85,85,85,+13:10,44,COVILI Luca,21,Italy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
86,86,86,+13:10,35,NIEMIEC Przemysław,38,UAE-Team Emirates,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
87,87,87,+13:10,96,ZIMMERMANN Georg,20,Tirol Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
88,88,88,+13:10,143,LUDVIGSSON Tobias,27,Groupama - FDJ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
89,89,89,+13:10,94,SCHINNAGEL Johannes,21,Tirol Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
90,90,90,+13:10,197,TUREK Daniel,25,Israel Cycling Academy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
91,91,91,+13:10,195,NIV Guy,24,Israel Cycling Academy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
92,92,92,+13:10,136,OLIVIER Daan,25,Team LottoNL-Jumbo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
93,93,93,+13:10,184,CHERKASOV Nikolay,21,Gazprom-RusVelo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
94,94,94,+13:10,63,FORTIN Filippo,29,Team Felbermayr - Simplon Wels ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
95,95,95,+13:10,67,SCHLEMMER Lukas,23,Team Felbermayr - Simplon Wels ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
96,96,96,+13:10,97,WILDAUER Markus,19,Tirol Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
97,97,97,+13:10,92,BRKIC Benjamin,21,Tirol Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
98,98,98,+13:10,84,BARCELÓ Fernando,22,Euskadi - Murias,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
99,99,99,+13:10,177,STOSZ Patryk,23,CCC Sprandi Polkowice ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
100,100,100,+13:10,111,ANTÓN Igor,35,Team Dimension Data,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
101,101,101,+13:10,81,TXOPERENA Beñat,26,Euskadi - Murias,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
102,102,102,+13:10,91,ADAMIETZ Johannes,19,Tirol Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
103,103,103,+13:10,175,PLUCIŃSKI Leszek,27,CCC Sprandi Polkowice ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
104,104,104,+13:10,123,FRAPPORTI Marco,33,Androni Giocattoli - Sidermec,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
105,105,105,+13:10,23,BAGIOLI Nicola,23,Nippo - Vini Fantini - Europa Ovini,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
106,106,106,+13:10,107,SCHWARZMANN Michael,27,BORA - hansgrohe,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
107,107,107,+13:10,135,KUSS Sepp,23,Team LottoNL-Jumbo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
108,108,108,+13:10,196,GOLDSTEIN Omer,21,Israel Cycling Academy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
109,109,109,+13:10,164,ORSINI Umberto,23,Bardiani - CSF,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
110,110,110,+13:10,137,VAN HOECKE Gijs,26,Team LottoNL-Jumbo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
111,111,111,+13:10,45,SOBRERO Matteo,20,Italy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
112,112,112,+13:10,157,WANG Meiyin,29,Bahrain Merida Pro Cycling Team,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
113,113,113,+13:10,86,RODRÍGUEZ Óscar,22,Euskadi - Murias,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
114,114,114,+13:10,6,PUCCIO Salvatore,28,Team Sky,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
115,115,115,+13:10,27,ITO Masakazu,29,Nippo - Vini Fantini - Europa Ovini,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
116,116,116,+13:10,47,PICCOT Michel,21,Italy,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
117,117,117,+13:10,15,VENTURINI Clément,24,AG2R La Mondiale,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
118,118,118,+13:10,115,MORTON Lachlan,26,Team Dimension Data,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
119,119,119,+13:10,167,STERBINI Simone,24,Bardiani - CSF,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
120,120,120,+13:10,172,KOCH Jonas,24,CCC Sprandi Polkowice ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
121,121,121,+13:10,173,SISR František,25,CCC Sprandi Polkowice ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
122,122,122,+13:10,134,EENKHOORN Pascal,21,Team LottoNL-Jumbo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
123,123,123,+13:10,142,BONNET William,35,Groupama - FDJ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
124,124,124,+13:10,185,KOZONTCHUK Dmitry,34,Gazprom-RusVelo,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
125,125,125,+13:10,83,GONZÁLEZ PRIETO Aitor,27,Euskadi - Murias,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
126,126,126,+13:10,87,UDONDO Gotzon,24,Euskadi - Murias,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
127,127,127,+13:10,53,MOSCA Jacopo,24,Wilier Triestina - Selle Italia,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
128,128,128,+13:10,103,SARAMOTINS Aleksejs,36,BORA - hansgrohe,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
129,129,129,+13:10,174,TACIAK Mateusz,33,CCC Sprandi Polkowice ,,,3:39:41,tour-of-the-alps/2018/stage-1,2018
130,130,130,+13:39,51,BUSATO Matteo,30,Wilier Triestina - Selle Italia,,,3:40:10,tour-of-the-alps/2018/stage-1,2018
131,131,131,+16:02,46,BERNARDINETTI Marco,26,Italy,,,3:42:33,tour-of-the-alps/2018/stage-1,2018
132,132,132,+16:14,147,ROY Jérémy,34,Groupama - FDJ,,,3:42:45,tour-of-the-alps/2018/stage-1,2018
133,133,133,+16:55,151,FENG Chun Kai,29,Bahrain Merida Pro Cycling Team,,,3:43:26,tour-of-the-alps/2018/stage-1,2018
134,134,134,+19:07,186,RYBALKIN Aleksey,24,Gazprom-RusVelo,,,3:45:38,tour-of-the-alps/2018/stage-1,2018
135,135,135,+20:13,102,KOLÁŘ Michael,25,BORA - hansgrohe,,,3:46:44,tour-of-the-alps/2018/stage-1,2018
136,136,136,+20:13,106,PÖSTLBERGER Lukas,26,BORA - hansgrohe,,,3:46:44,tour-of-the-alps/2018/stage-1,2018
137,137,137,+21:14,93,KNAPP Daniel,21,Tirol Cycling Team,,,3:47:45,tour-of-the-alps/2018/stage-1,2018
138,138,138,+21:14,95,FRIEDRICH Marco,20,Tirol Cycling Team,,,3:47:45,tour-of-the-alps/2018/stage-1,2018
