,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
16,16,7,+1:01,6,PERNSTEINER Hermann,28,Bahrain Merida,,,2:58:35,tour-of-the-alps/2019/stage-3,2019
17,17,15,+2:25,37,VUILLERMOZ Alexis,30,AG2R La Mondiale,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
18,18,22,+4:26,44,NYCH Artem,24,Gazprom-RusVelo,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
19,19,16,+2:37,125,ITURRIA Mikel,27,Euskadi Basque Country - Murias,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
20,20,47,+16:21,101,ARANBURU Alex,23,Caja Rural - Seguros RGA,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
21,21,25,+5:39,73,OSORIO Alejandro,20,Nippo Vini Fantini Faizanè,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
22,22,21,+3:53,66,MAISON Jérémy,25,Team Arkéa Samsic,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
23,23,32,+8:10,4,GAROSIO Andrea,25,Bahrain Merida,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
24,24,14,+2:01,94,FLÓREZ Miguel Eduardo,23,Androni Giocattoli - Sidermec,,,2:58:58,tour-of-the-alps/2019/stage-3,2019
25,25,18,+2:47,132,GABBURO Davide,26,Neri Sottoli - Selle Italia - KTM,,,2:59:13,tour-of-the-alps/2019/stage-3,2019
26,26,13,+1:56,21,BILBAO Pello,29,Astana Pro Team,,,2:59:16,tour-of-the-alps/2019/stage-3,2019
27,27,43,+14:27,176,RABITSCH Stephan,27,Team Felbermayr - Simplon Wels ,,,2:59:23,tour-of-the-alps/2019/stage-3,2019
28,28,63,+25:32,156,WILDAUER Markus,20,Tirol KTM Cycling Team,,,2:59:23,tour-of-the-alps/2019/stage-3,2019
29,29,23,+4:36,103,AMEZQUETA Julen,25,Caja Rural - Seguros RGA,,,2:59:36,tour-of-the-alps/2019/stage-3,2019
30,30,28,+6:26,113,COVILI Luca,22,Bardiani - CSF,,,2:59:44,tour-of-the-alps/2019/stage-3,2019
31,31,62,+25:20,117,SENNI Manuel,27,Bardiani - CSF,,,3:00:02,tour-of-the-alps/2019/stage-3,2019
32,32,38,+10:23,147,DÍAZ José Manuel,24,Team Vorarlberg Santic,,,3:00:40,tour-of-the-alps/2019/stage-3,2019
33,33,37,+10:13,135,VELASCO Simone,23,Neri Sottoli - Selle Italia - KTM,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
34,34,33,+8:13,172,BRKIC Benjamin,22,Team Felbermayr - Simplon Wels ,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
35,35,27,+6:07,34,DUPONT Hubert,38,AG2R La Mondiale,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
36,36,30,+6:44,22,BOARO Manuele,32,Astana Pro Team,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
37,37,56,+22:04,126,BARCELÓ Fernando,23,Euskadi Basque Country - Murias,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
38,38,20,+3:50,26,STALNOV Nikita,27,Astana Pro Team,,,3:01:01,tour-of-the-alps/2019/stage-3,2019
39,39,46,+16:11,91,BISOLTI Alessandro,34,Androni Giocattoli - Sidermec,,,3:01:33,tour-of-the-alps/2019/stage-3,2019
40,40,31,+7:31,157,ZIMMERMANN Georg,21,Tirol KTM Cycling Team,,,3:01:59,tour-of-the-alps/2019/stage-3,2019
41,41,34,+8:30,187,ZURLO Federico,25,Giotti Victoria - Palomar,,,3:01:59,tour-of-the-alps/2019/stage-3,2019
42,42,51,+19:24,2,AGNOLI Valerio,34,Bahrain Merida,,,3:01:59,tour-of-the-alps/2019/stage-3,2019
43,43,26,+5:47,134,QUINTANA Dayer,26,Neri Sottoli - Selle Italia - KTM,,,3:01:59,tour-of-the-alps/2019/stage-3,2019
44,44,74,+30:06,195,CORRADINI Michele,23,Italy,,,3:01:59,tour-of-the-alps/2019/stage-3,2019
45,45,48,+16:55,97,GAVAZZI Francesco,34,Androni Giocattoli - Sidermec,,,3:02:17,tour-of-the-alps/2019/stage-3,2019
46,46,54,+21:11,162,BOTTA Davide,22,Team Colpack,,,3:02:17,tour-of-the-alps/2019/stage-3,2019
47,47,39,+11:37,141,SCHELLING Patrick,28,Team Vorarlberg Santic,,,3:02:17,tour-of-the-alps/2019/stage-3,2019
48,48,57,+22:27,64,GESBERT Élie,23,Team Arkéa Samsic,,,3:02:25,tour-of-the-alps/2019/stage-3,2019
49,49,40,+12:41,86,QUINTERO Carlos,33,Manzana Postobon,,,3:03:29,tour-of-the-alps/2019/stage-3,2019
50,50,66,+26:43,54,PUCCIO Salvatore,29,Team Sky,,,3:03:29,tour-of-the-alps/2019/stage-3,2019
51,51,36,+9:51,5,NIBALI Antonio,26,Bahrain Merida,,,3:03:29,tour-of-the-alps/2019/stage-3,2019
52,52,83,+33:56,124,LÓPEZ-CÓZAR Juan Antonio,24,Euskadi Basque Country - Murias,,,3:03:29,tour-of-the-alps/2019/stage-3,2019
53,53,42,+13:40,51,ELISSONDE Kenny,27,Team Sky,,,3:03:31,tour-of-the-alps/2019/stage-3,2019
54,54,35,+9:05,45,RYBALKIN Aleksey,25,Gazprom-RusVelo,,,3:04:10,tour-of-the-alps/2019/stage-3,2019
55,55,45,+15:52,35,GASTAUER Ben,31,AG2R La Mondiale,,,3:06:09,tour-of-the-alps/2019/stage-3,2019
56,56,41,+13:24,14,POLJAŃSKI Paweł,28,BORA - hansgrohe,,,3:06:34,tour-of-the-alps/2019/stage-3,2019
57,57,80,+33:06,42,SHALUNOV Evgeny,27,Gazprom-RusVelo,,,3:07:18,tour-of-the-alps/2019/stage-3,2019
58,58,64,+26:16,43,SHILOV Sergey,31,Gazprom-RusVelo,,,3:07:18,tour-of-the-alps/2019/stage-3,2019
59,59,72,+28:46,76,BAGIOLI Nicola,24,Nippo Vini Fantini Faizanè,,,3:07:18,tour-of-the-alps/2019/stage-3,2019
60,60,86,+35:25,197,TIZZA Marco,27,Italy,,,3:07:18,tour-of-the-alps/2019/stage-3,2019
61,61,60,+24:31,133,RAGGIO Luca,24,Neri Sottoli - Selle Italia - KTM,,,3:09:22,tour-of-the-alps/2019/stage-3,2019
62,62,76,+30:41,131,BONGIORNO Francesco Manuel,28,Neri Sottoli - Selle Italia - KTM,,,3:09:22,tour-of-the-alps/2019/stage-3,2019
63,63,73,+29:44,87,OSORIO Juan Felipe,24,Manzana Postobon,,,3:09:22,tour-of-the-alps/2019/stage-3,2019
64,64,44,+15:29,116,SAVINI Daniel,21,Bardiani - CSF,,,3:09:22,tour-of-the-alps/2019/stage-3,2019
65,65,55,+21:37,143,BANZER Gordian,22,Team Vorarlberg Santic,,,3:09:22,tour-of-the-alps/2019/stage-3,2019
66,66,102,+43:07,82,AMADOR Juan José,21,Manzana Postobon,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
67,67,77,+30:55,106,NICOLAU Joel,21,Caja Rural - Seguros RGA,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
68,68,70,+28:21,25,GREGAARD Jonas,22,Astana Pro Team,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
69,69,90,+37:34,146,KUEN Maximilian,26,Team Vorarlberg Santic,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
70,70,89,+37:34,193,CACCIOTTI Andrea,22,Italy,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
71,71,79,+32:23,151,BAYER Tobias,19,Tirol KTM Cycling Team,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
72,72,67,+26:52,145,STÜSSI Colin,25,Team Vorarlberg Santic,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
73,73,50,+18:39,115,ROMANO Francesco,21,Bardiani - CSF,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
74,74,91,+38:10,155,RIVI Samuele,20,Tirol KTM Cycling Team,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
75,75,61,+25:02,114,ORSINI Umberto,24,Bardiani - CSF,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
76,76,97,+42:06,105,CUADROS Álvaro,24,Caja Rural - Seguros RGA,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
77,77,84,+34:32,171,BAJC Andi,30,Team Felbermayr - Simplon Wels ,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
78,78,71,+28:21,74,ACOSTA Ruben Dario,22,Nippo Vini Fantini Faizanè,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
79,79,93,+39:04,173,KRIZEK Matthias,30,Team Felbermayr - Simplon Wels ,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
80,80,87,+36:05,166,ROCCHETTI Filippo,23,Team Colpack,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
81,81,100,+42:42,63,FEILLU Brice,33,Team Arkéa Samsic,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
82,82,59,+24:05,33,BOUCHARD Geoffrey,27,AG2R La Mondiale,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
83,83,53,+20:38,32,BIDARD François,27,AG2R La Mondiale,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
84,84,111,+45:52,185,STERBINI Simone,25,Giotti Victoria - Palomar,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
85,85,52,+19:29,67,MOINARD Amaël,37,Team Arkéa Samsic,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
86,86,82,+33:44,85,SUAZA Bernardo,26,Manzana Postobon,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
87,87,58,+23:34,83,GARCÍA Jhojan,21,Manzana Postobon,,,3:09:27,tour-of-the-alps/2019/stage-3,2019
88,88,49,+17:07,137,ZARDINI Edoardo,29,Neri Sottoli - Selle Italia - KTM,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
89,89,99,+42:31,192,TAROZZI Manuele,20,Italy,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
90,90,75,+30:34,194,SANTORO Antonio,29,Italy,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
91,91,101,+42:54,3,WANG Meiyin,30,Bahrain Merida,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
92,92,65,+26:29,127,SAMITIER Sergio,23,Euskadi Basque Country - Murias,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
93,93,106,+43:36,47,KOBERNYAK Evgeny,24,Gazprom-RusVelo,,,3:10:21,tour-of-the-alps/2019/stage-3,2019
94,94,107,+43:52,123,BAGÜES Aritz,29,Euskadi Basque Country - Murias,,,3:10:48,tour-of-the-alps/2019/stage-3,2019
95,95,98,+42:27,75,CIMA Damiano,25,Nippo Vini Fantini Faizanè,,,3:10:48,tour-of-the-alps/2019/stage-3,2019
96,96,88,+36:52,186,VULCAN Denis Marian,19,Giotti Victoria - Palomar,,,3:11:25,tour-of-the-alps/2019/stage-3,2019
97,97,105,+43:25,182,DIMA Emil,22,Giotti Victoria - Palomar,,,3:11:27,tour-of-the-alps/2019/stage-3,2019
98,98,68,+26:56,111,WACKERMANN Luca,27,Bardiani - CSF,,,3:11:30,tour-of-the-alps/2019/stage-3,2019
99,99,92,+38:18,16,SCHILLINGER Andreas,35,BORA - hansgrohe,,,3:11:30,tour-of-the-alps/2019/stage-3,2019
100,100,112,+46:20,15,SAGAN Juraj,30,BORA - hansgrohe,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
101,101,96,+40:58,167,TONIATTI Andrea,26,Team Colpack,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
102,102,85,+35:01,152,DALLA VALLE Nicolas,21,Tirol KTM Cycling Team,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
103,103,103,+43:12,154,GAMPER Patrick,22,Tirol KTM Cycling Team,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
104,104,108,+44:09,177,KIERNER Florian,19,Team Felbermayr - Simplon Wels ,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
105,105,104,+43:21,165,GARAVAGLIA Giacomo,22,Team Colpack,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
106,106,69,+27:18,163,DOUBLE Paul,22,Team Colpack,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
107,107,109,+44:27,153,EL GOUZI Omar,19,Tirol KTM Cycling Team,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
108,108,78,+31:38,72,SANTAROMITA Ivan,34,Nippo Vini Fantini Faizanè,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
109,109,95,+40:47,174,LEHNER Daniel,25,Team Felbermayr - Simplon Wels ,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
110,110,113,+49:05,184,ONESTI Emanuele,23,Giotti Victoria - Palomar,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
111,111,94,+40:01,46,ROVNY Ivan,31,Gazprom-RusVelo,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
112,112,115,+53:52,56,BASSO Leonardo,25,Team Sky,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
113,113,114,+49:34,122,UDONDO Gotzon,25,Euskadi Basque Country - Murias,,,3:12:40,tour-of-the-alps/2019/stage-3,2019
114,114,81,+33:41,92,BUSATO Matteo,31,Androni Giocattoli - Sidermec,,,3:12:44,tour-of-the-alps/2019/stage-3,2019
115,115,110,+44:57,164,DURANTI Jalel,25,Team Colpack,,,3:13:10,tour-of-the-alps/2019/stage-3,2019
